population,calibration,comparison,difference,relative_reduction,block_days,low95,high95,family4_low,family4_high,primary
rolling1,raw,E_minus_B_all_time,0.0002729354210145105,-0.012109784045760371,3,0.00027293542101451684,0.0007917589609957448,,,False
rolling1,raw,E_minus_B_all_time,0.0002729354210145105,-0.012109784045760371,1,-0.00035534044448995786,0.0011741030355130085,,,False
rolling1,raw,R_union_minus_A_G_all_time,0.0010108884430589109,-0.04796044302557419,3,3.315868035368846e-05,0.002892375285047308,,,False
rolling1,raw,R_union_minus_A_G_all_time,0.0010108884430589109,-0.04796044302557419,1,-0.004777270004031019,0.006503407913812383,,,False
rolling1,raw,A_mono_minus_A_G_all_time,0.0005229923026620932,-0.024812770100268552,3,0.00023933981629933876,0.0012378502971822983,,,False
rolling1,raw,A_mono_minus_A_G_all_time,0.0005229923026620932,-0.024812770100268552,1,-0.0008156785642729411,0.0014221421151866132,,,False
rolling1,raw,B_minus_A_G_all_time,0.001460875844177714,-0.06930957928464491,3,0.00020379955534829963,0.0026774806194955654,,,False
rolling1,raw,B_minus_A_G_all_time,0.001460875844177714,-0.06930957928464491,1,-0.00017281420864389833,0.0037322555781072048,,,False
rolling1,raw,K_minus_A_G_all_time,-5.986249998370973e-05,0.002840107669199887,3,-0.0010519069357389534,0.0015212912760292803,,,False
rolling1,raw,K_minus_A_G_all_time,-5.986249998370973e-05,0.002840107669199887,1,-0.0023600528465594246,0.002480176109004962,,,False
rolling1,raw,C_minus_A_G_all_time,-0.0018005756161621042,0.08542624544293875,3,-0.002454365121273616,-0.0005120178650662929,,,False
rolling1,raw,C_minus_A_G_all_time,-0.0018005756161621042,0.08542624544293875,1,-0.0035775199176833646,0.00021553400023653115,,,False
rolling1,raw,D_minus_A_G_all_time,-0.0016245327515244706,0.07707409359326124,3,-0.0023052677926379203,-0.00026719663680273287,,,False
rolling1,raw,D_minus_A_G_all_time,-0.0016245327515244706,0.07707409359326124,1,-0.0034418233614467927,0.0004907675638572504,,,False
rolling1,raw,M_minus_A_G_all_time,0.0017957093546349728,-0.08519537124477965,3,0.0015720855206555681,0.002747346868016618,,,False
rolling1,raw,M_minus_A_G_all_time,0.0017957093546349728,-0.08519537124477965,1,0.00034934884776403885,0.0030101122883140815,,,False
rolling1,raw,S_minus_A_G_all_time,-0.001337683033592843,0.06346483764793423,3,-0.0013376830335928673,-0.00019620045736103847,,,False
rolling1,raw,S_minus_A_G_all_time,-0.001337683033592843,0.06346483764793423,1,-0.0033003981658137234,0.0002586523710045169,,,False
rolling1,raw,E_minus_A_G_all_time,0.0017338112651922248,-0.08225868736784486,3,0.0009082418345658406,0.003038075180680007,,,False
rolling1,raw,E_minus_A_G_all_time,0.0017338112651922248,-0.08225868736784486,1,-8.523738132295774e-05,0.003908479464623745,,,False
rolling1,raw,F_minus_A_G_all_time,0.0024669852888636224,-0.11704328821234562,3,0.0018293937778519759,0.003505007584171844,,,False
rolling1,raw,F_minus_A_G_all_time,0.0024669852888636224,-0.11704328821234562,1,0.001043911664147322,0.004208581171951222,,,False
rolling1,raw,E_internal_minus_A_G_all_time,-0.0006648669462133365,0.03154384988017312,3,-0.0013761184078483306,0.0006328914878121032,,,False
rolling1,raw,E_internal_minus_A_G_all_time,-0.0006648669462133365,0.03154384988017312,1,-0.0024077032620129953,0.0014215550026580957,,,False
rolling1,calibrated,R_union_minus_A_G_onset,0.0008041989929402404,-0.04687174569497602,3,0.0008041989929402499,0.0010082514784838115,,,False
rolling1,calibrated,R_union_minus_A_G_onset,0.0008041989929402404,-0.04687174569497602,1,-0.0006537295468186551,0.0029312429219045394,,,False
rolling1,calibrated,A_mono_minus_A_G_onset,8.419421365980263e-05,-0.004907155823737764,3,4.462246963556418e-05,0.00010502543543003569,,,False
rolling1,calibrated,A_mono_minus_A_G_onset,8.419421365980263e-05,-0.004907155823737764,1,2.643433825907412e-05,0.00013615572605435097,,,False
rolling1,calibrated,B_minus_A_G_onset,-0.0010411106253134404,0.06067984777202431,3,-0.0018766974386055946,-0.00038657219324095445,,,False
rolling1,calibrated,B_minus_A_G_onset,-0.0010411106253134404,0.06067984777202431,1,-0.003248975305558793,0.0011813934465673727,,,False
rolling1,calibrated,K_minus_A_G_onset,-0.0021653108610582587,0.1262024709320098,3,-0.0026863164887567723,-0.0013525670240760214,,,False
rolling1,calibrated,K_minus_A_G_onset,-0.0021653108610582587,0.1262024709320098,1,-0.0041691863642953145,-0.00015116940961999378,,,False
rolling1,calibrated,C_minus_A_G_onset,-0.002919255449947689,0.17014520071500347,3,-0.0032846015636030356,-0.00243800019520978,,,False
rolling1,calibrated,C_minus_A_G_onset,-0.002919255449947689,0.17014520071500347,1,-0.0047844368647963,-0.0013088660175013499,,,False
rolling1,calibrated,D_minus_A_G_onset,-0.002836204702116305,0.16530469038571552,3,-0.0032763257749266646,-0.0022723226213540084,,,False
rolling1,calibrated,D_minus_A_G_onset,-0.002836204702116305,0.16530469038571552,1,-0.004873889983140147,-0.0010152231268362455,,,False
rolling1,calibrated,M_minus_A_G_onset,-0.0008731506386728151,0.0508905072607064,3,-0.001259431490848218,-0.00040937033162635576,,,False
rolling1,calibrated,M_minus_A_G_onset,-0.0008731506386728151,0.0508905072607064,1,-0.0026111723546783424,0.0006823538897146458,,,False
rolling1,calibrated,S_minus_A_G_onset,-0.0028251747414382703,0.164661822741681,3,-0.0028251747414382525,-0.0023719865427842875,,,False
rolling1,calibrated,S_minus_A_G_onset,-0.0028251747414382703,0.164661822741681,1,-0.004407354281801999,-0.0014367523172646394,,,False
rolling1,calibrated,E_minus_A_G_onset,-0.0008374439672241721,0.04880938798743317,3,-0.0016026574757029392,-0.0001218978134289693,,,False
rolling1,calibrated,E_minus_A_G_onset,-0.0008374439672241721,0.04880938798743317,1,-0.0029747160332842908,0.0013750769723988691,,,False
rolling1,calibrated,F_minus_A_G_onset,-0.00040490583737061496,0.023599436963056573,3,-0.00124574326214872,0.0003251402279940002,,,False
rolling1,calibrated,F_minus_A_G_onset,-0.00040490583737061496,0.023599436963056573,1,-0.0023571121983332003,0.0017652940133329326,,,False
rolling1,calibrated,E_internal_minus_A_G_onset,-0.0023390636847424023,0.1363294398004132,3,-0.002754896130778329,-0.0018565734864284898,,,False
rolling1,calibrated,E_internal_minus_A_G_onset,-0.0023390636847424023,0.1363294398004132,1,-0.004447430344828949,-0.0005474538084843036,,,False
rolling1,calibrated,R_union_minus_A_G_all_time,0.002155784774584869,-0.08930650866711098,3,0.0012444697231022775,0.002445559096276622,,,False
rolling1,calibrated,R_union_minus_A_G_all_time,0.002155784774584869,-0.08930650866711098,1,-0.0012365611576324936,0.0067252948117365735,,,False
rolling1,calibrated,A_mono_minus_A_G_all_time,0.00010776900453456012,-0.004464487202515364,3,7.789390232683727e-05,0.00012256955345136752,,,False
rolling1,calibrated,A_mono_minus_A_G_all_time,0.00010776900453456012,-0.004464487202515364,1,6.299618407265086e-05,0.0001509105002672137,,,False
rolling1,calibrated,B_minus_A_G_all_time,0.00012028542882431791,-0.004982998218778453,3,-0.0008732162752906336,0.0001202854288242447,,,False
rolling1,calibrated,B_minus_A_G_all_time,0.00012028542882431791,-0.004982998218778453,1,-0.0017328783761660083,0.002161245948278167,,,False
rolling1,calibrated,K_minus_A_G_all_time,-0.0017108350422231485,0.07087382113816104,3,-0.0024347168544746056,-0.0014857755067623699,,,False
rolling1,calibrated,K_minus_A_G_all_time,-0.0017108350422231485,0.07087382113816104,1,-0.003126819686542999,-0.00015135673413842546,,,False
rolling1,calibrated,C_minus_A_G_all_time,-0.0032406106673649013,0.13424699351422315,3,-0.0037618415990592,-0.0032307461389516935,,,False
rolling1,calibrated,C_minus_A_G_all_time,-0.0032406106673649013,0.13424699351422315,1,-0.004543449684271329,-0.0018057439871773072,,,False
rolling1,calibrated,D_minus_A_G_all_time,-0.003190698445554265,0.13217930738790995,3,-0.003760642063759395,-0.003107296858337015,,,False
rolling1,calibrated,D_minus_A_G_all_time,-0.003190698445554265,0.13217930738790995,1,-0.004604952016539252,-0.0016331266350622549,,,False
rolling1,calibrated,M_minus_A_G_all_time,0.0005732560715369017,-0.02374796358372223,3,0.00024099699489527754,0.0005732560715367846,,,False
rolling1,calibrated,M_minus_A_G_all_time,0.0005732560715369017,-0.02374796358372223,1,-0.0007198783007502617,0.0016080601074518162,,,False
rolling1,calibrated,S_minus_A_G_all_time,-0.002871974736328807,0.118975715806817,3,-0.0029606205877847833,-0.00280211905087115,,,False
rolling1,calibrated,S_minus_A_G_all_time,-0.002871974736328807,0.118975715806817,1,-0.004037902147406295,-0.00211999179537024,,,False
rolling1,calibrated,E_minus_A_G_all_time,0.0004091378995526562,-0.016949130452727588,3,-0.0002555404572024064,0.0005182269001565709,,,False
rolling1,calibrated,E_minus_A_G_all_time,0.0004091378995526562,-0.016949130452727588,1,-0.0010780785015992098,0.0020470664790239873,,,False
rolling1,calibrated,F_minus_A_G_all_time,0.001346313287472572,-0.05577297914606018,3,0.0007534329690679804,0.0013463132874724816,,,False
rolling1,calibrated,F_minus_A_G_all_time,0.001346313287472572,-0.05577297914606018,1,-8.331632334037872e-05,0.002920819321560672,,,False
rolling1,calibrated,E_internal_minus_A_G_all_time,-0.0023851925408149358,0.0988100578639798,3,-0.002943816818562702,-0.00238519254081487,,,False
rolling1,calibrated,E_internal_minus_A_G_all_time,-0.0023851925408149358,0.0988100578639798,1,-0.0038264972979146286,-0.0007978282194202428,,,False
rolling2,raw,C_minus_R_union_onset,0.0012240127370707378,-0.15305679038231626,3,0.00030976434111647765,0.002618639392646841,0.00026952110382274727,0.0028723032874402397,True
rolling2,raw,C_minus_R_union_onset,0.0012240127370707378,-0.15305679038231626,1,-0.00029332575078816914,0.002904711834844865,-0.0007723192376970733,0.0034599751545800915,True
rolling2,raw,D_minus_C_onset,-0.0007505798325162257,0.08139783582197432,3,-0.0012566972604913917,-0.00046770830605305513,-0.0013670843241303798,-0.0003908172097178758,True
rolling2,raw,D_minus_C_onset,-0.0007505798325162257,0.08139783582197432,1,-0.001505432545073215,-9.496933287729346e-05,-0.001746420518576212,4.5495835342925044e-05,True
rolling2,raw,E_minus_D_onset,9.158460369024331e-05,-0.010812122891403868,3,1.010681104601091e-05,0.00015362783198670342,-1.1407259355489946e-05,0.00015514740162196616,True
rolling2,raw,E_minus_D_onset,9.158460369024331e-05,-0.010812122891403868,1,-8.229364382916428e-05,0.00026327895010806214,-0.00012505115720040302,0.0003280098980053806,True
rolling2,raw,E_minus_R_union_onset,0.0005650175082447551,-0.07065266863865839,3,-0.0001294487165296107,0.0015504018152890826,-0.00025124412425853344,0.0016403039096674586,True
rolling2,raw,E_minus_R_union_onset,0.0005650175082447551,-0.07065266863865839,1,-0.0005525342423801021,0.0016616424158294603,-0.0008391634170618915,0.0020225885424350093,True
rolling2,raw,R_union_minus_A_G_onset,-0.00037079337321498074,0.04431135734782095,3,-0.0016097333315054398,0.0007037008622954418,,,False
rolling2,raw,R_union_minus_A_G_onset,-0.00037079337321498074,0.04431135734782095,1,-0.0013274787542813683,0.000819162737570588,,,False
rolling2,raw,A_mono_minus_A_G_onset,-0.00016072525864994363,0.019207339950839397,3,-0.000586532209134941,0.0006381792763556163,,,False
rolling2,raw,A_mono_minus_A_G_onset,-0.00016072525864994363,0.019207339950839397,1,-0.0010053217042703308,0.0005753329020496729,,,False
rolling2,raw,B_minus_A_G_onset,0.00010871401484014265,-0.01299177900222313,3,-0.0002705415010325878,0.000620229716519693,,,False
rolling2,raw,B_minus_A_G_onset,0.00010871401484014265,-0.01299177900222313,1,-0.0007577763112179298,0.0010064441234951878,,,False
rolling2,raw,K_minus_A_G_onset,0.0003614961918084099,-0.043200305324258434,3,-8.145778756570021e-05,0.0009313218210618424,,,False
rolling2,raw,K_minus_A_G_onset,0.0003614961918084099,-0.043200305324258434,1,-0.00021414040432625464,0.0010591071587598474,,,False
rolling2,raw,C_minus_A_G_onset,0.000853219363855757,-0.10196327890135398,3,0.0002883835258526979,0.0015996964851215378,,,False
rolling2,raw,C_minus_A_G_onset,0.000853219363855757,-0.10196327890135398,1,-0.0002913064554709762,0.0021243445279879435,,,False
rolling2,raw,D_minus_A_G_onset,0.00010263953133953138,-0.012265852843497072,3,-0.00043749475226491537,0.000701299713642415,,,False
rolling2,raw,D_minus_A_G_onset,0.00010263953133953138,-0.012265852843497072,1,-0.0006651864999778967,0.0008296420177391706,,,False
rolling2,raw,M_minus_A_G_onset,0.0006159943383588235,-0.07361389718102321,3,3.681300552900706e-05,0.0015213147734987643,,,False
rolling2,raw,M_minus_A_G_onset,0.0006159943383588235,-0.07361389718102321,1,-0.0004484548423944184,0.0017538081975720628,,,False
rolling2,raw,S_minus_A_G_onset,0.00012566599654890206,-0.015017611645178825,3,-0.00031658366862676913,0.0006615986049413446,,,False
rolling2,raw,S_minus_A_G_onset,0.00012566599654890206,-0.015017611645178825,1,-0.0005861987668270125,0.0008421886649784292,,,False
rolling2,raw,E_minus_A_G_onset,0.00019422413502977485,-0.023210595643212727,3,-0.0003209142993920282,0.0008054007252012857,,,False
rolling2,raw,E_minus_A_G_onset,0.00019422413502977485,-0.023210595643212727,1,-0.0005985140001917109,0.000986783242335712,,,False
rolling2,raw,F_minus_A_G_onset,3.521662451489387e-05,-0.004208533771607455,3,-0.0006116383006231282,0.0006820715496528964,,,False
rolling2,raw,F_minus_A_G_onset,3.521662451489387e-05,-0.004208533771607455,1,-0.0008027663354343984,0.0008483815759383762,,,False
rolling2,raw,E_internal_minus_A_G_onset,0.0006052209562570501,-0.0723264330065232,3,-9.415431878316734e-05,0.00156059022934988,,,False
rolling2,raw,E_internal_minus_A_G_onset,0.0006052209562570501,-0.0723264330065232,1,-0.0005242054282536728,0.001805304360147735,,,False
rolling2,raw,C_minus_R_union_all_time,0.0036580897714446727,-0.26683419714994,3,0.0022165969353095255,0.006004297544037911,,,False
rolling2,raw,C_minus_R_union_all_time,0.0036580897714446727,-0.26683419714994,1,0.0015300490200891902,0.005386738739944372,,,False
rolling2,raw,D_minus_C_all_time,-0.0013008214735175864,0.07490055704195475,3,-0.0019551836967949543,-0.0009108341143901043,,,False
rolling2,raw,D_minus_C_all_time,-0.0013008214735175864,0.07490055704195475,1,-0.0021240192463277386,-0.0004313719390116906,,,False
rolling2,raw,E_minus_D_all_time,0.00028730488049525516,-0.017882240610671778,3,0.00011255588555116047,0.0005861971953455569,,,False
rolling2,raw,E_minus_D_all_time,0.00028730488049525516,-0.017882240610671778,1,9.444628982982431e-05,0.0004973476772013122,,,False
rolling2,raw,E_minus_R_union_all_time,0.0026445731784223423,-0.19290465925058659,3,0.001412390968023718,0.004822669045120666,,,False
rolling2,raw,E_minus_R_union_all_time,0.0026445731784223423,-0.19290465925058659,1,0.0010226668138295877,0.004194895941639099,,,False
rolling2,raw,R_union_minus_A_G_all_time,-0.0020244533893711233,0.12867007141419248,3,-0.005022745146656151,-0.0002577558217649774,,,False
rolling2,raw,R_union_minus_A_G_all_time,-0.0020244533893711233,0.12867007141419248,1,-0.004169509007367837,0.00011332660954937303,,,False
rolling2,raw,A_mono_minus_A_G_all_time,-0.0008023985938500692,0.05099879548494223,3,-0.0013375096363630046,-0.0002760160168271443,,,False
rolling2,raw,A_mono_minus_A_G_all_time,-0.0008023985938500692,0.05099879548494223,1,-0.0018345247657550138,9.169664633551257e-05,,,False
rolling2,raw,B_minus_A_G_all_time,0.00037743001378222286,-0.023988671254270857,3,-0.0013447709816067216,0.002685382844548452,,,False
rolling2,raw,B_minus_A_G_all_time,0.00037743001378222286,-0.023988671254270857,1,-0.0012806874457607935,0.0028481323278518995,,,False
rolling2,raw,K_minus_A_G_all_time,0.0006531191578798638,-0.04151090320359738,3,-0.0003331838113273568,0.0019916810379715134,,,False
rolling2,raw,K_minus_A_G_all_time,0.0006531191578798638,-0.04151090320359738,1,-0.0002345033370233642,0.0017931936146644823,,,False
rolling2,raw,C_minus_A_G_all_time,0.00163363638207355,-0.10383055053271606,3,0.00017330258897589775,0.004074116126158118,,,False
rolling2,raw,C_minus_A_G_all_time,0.00163363638207355,-0.10383055053271606,1,9.280660575681446e-06,0.0038395978368475996,,,False
rolling2,raw,D_minus_A_G_all_time,0.00033281490855596355,-0.021153027417888055,3,-0.0015175059161011487,0.002483865518186801,,,False
rolling2,raw,D_minus_A_G_all_time,0.00033281490855596355,-0.021153027417888055,1,-0.0011420230127285687,0.0021520128931379846,,,False
rolling2,raw,M_minus_A_G_all_time,0.0012679806317497876,-0.08059022711791819,3,-0.000623132183930477,0.004041910662244668,,,False
rolling2,raw,M_minus_A_G_all_time,0.0012679806317497876,-0.08059022711791819,1,-0.00044076210583595093,0.003693553748394772,,,False
rolling2,raw,S_minus_A_G_all_time,0.0002714074728560043,-0.01725009777852962,3,-0.0014011282195485267,0.002321803037211711,,,False
rolling2,raw,S_minus_A_G_all_time,0.0002714074728560043,-0.01725009777852962,1,-0.0011162509098465911,0.0022049207833512016,,,False
rolling2,raw,E_minus_A_G_all_time,0.0006201197890512185,-0.03941353155449063,3,-0.0010829573693392283,0.0028805787511721748,,,False
rolling2,raw,E_minus_A_G_all_time,0.0006201197890512185,-0.03941353155449063,1,-0.0008518936048719367,0.002550959505140544,,,False
rolling2,raw,F_minus_A_G_all_time,0.00012383566610080405,-0.007870738879181742,3,-0.0018379362931011355,0.0022325468846724275,,,False
rolling2,raw,F_minus_A_G_all_time,0.00012383566610080405,-0.007870738879181742,1,-0.0013927552700650036,0.0018795192294069824,,,False
rolling2,raw,E_internal_minus_A_G_all_time,0.001131788962234264,-0.07193416621052227,3,-0.0007998434131499567,0.0038828387102816803,,,False
rolling2,raw,E_internal_minus_A_G_all_time,0.001131788962234264,-0.07193416621052227,1,-0.0005880084753619232,0.0035135885913746526,,,False
rolling2,calibrated,R_union_minus_A_G_onset,-0.00143140275789338,0.13124416097981903,3,-0.003187137261401211,-0.0004571888301851323,,,False
rolling2,calibrated,R_union_minus_A_G_onset,-0.00143140275789338,0.13124416097981903,1,-0.0027332849506233954,-0.0002932579250811475,,,False
rolling2,calibrated,A_mono_minus_A_G_onset,2.571783398214195e-05,-0.0023580473941324583,3,-4.669834421388436e-06,9.664788502610974e-05,,,False
rolling2,calibrated,A_mono_minus_A_G_onset,2.571783398214195e-05,-0.0023580473941324583,1,-2.4132636795781313e-05,8.302510210577423e-05,,,False
rolling2,calibrated,B_minus_A_G_onset,-0.0011938700393968292,0.1094649781660205,3,-0.0035215047970789935,3.924083471604743e-05,,,False
rolling2,calibrated,B_minus_A_G_onset,-0.0011938700393968292,0.1094649781660205,1,-0.0031796808217408783,3.993172095463062e-05,,,False
rolling2,calibrated,K_minus_A_G_onset,-0.0004234775667868697,0.038828315538887534,3,-0.0012315709365381504,6.766603593867659e-07,,,False
rolling2,calibrated,K_minus_A_G_onset,-0.0004234775667868697,0.038828315538887534,1,-0.001182609716397549,3.463137060783633e-05,,,False
rolling2,calibrated,C_minus_A_G_onset,-0.0006095053855250546,0.05588505575722483,3,-0.0024684940900342803,0.0004429684938340433,,,False
rolling2,calibrated,C_minus_A_G_onset,-0.0006095053855250546,0.05588505575722483,1,-0.0023673713200927224,0.0004833098165976033,,,False
rolling2,calibrated,D_minus_A_G_onset,-0.0014221367001109922,0.13039456363725854,3,-0.003646494679095275,-0.00019896465194516478,,,False
rolling2,calibrated,D_minus_A_G_onset,-0.0014221367001109922,0.13039456363725854,1,-0.003344318267557442,-0.000210208995047181,,,False
rolling2,calibrated,M_minus_A_G_onset,-0.0012734099179668972,0.11675792529064999,3,-0.0036036474321193453,-3.725467031154891e-05,,,False
rolling2,calibrated,M_minus_A_G_onset,-0.0012734099179668972,0.11675792529064999,1,-0.0033823038922159545,-3.955202474250132e-05,,,False
rolling2,calibrated,S_minus_A_G_onset,-0.0013564198339370383,0.12436903733750686,3,-0.003562684642782074,-0.00013427722917594507,,,False
rolling2,calibrated,S_minus_A_G_onset,-0.0013564198339370383,0.12436903733750686,1,-0.003203162181917703,-0.0001525014203525017,,,False
rolling2,calibrated,E_minus_A_G_onset,-0.0010641921969285,0.09757492168919991,3,-0.0029398256947606484,-3.909970152854176e-05,,,False
rolling2,calibrated,E_minus_A_G_onset,-0.0010641921969285,0.09757492168919991,1,-0.002687797343929771,-3.465845852008986e-05,,,False
rolling2,calibrated,F_minus_A_G_onset,-0.0014880064280153077,0.13643410570541403,3,-0.0036949555591132034,-0.00034855277774381403,,,False
rolling2,calibrated,F_minus_A_G_onset,-0.0014880064280153077,0.13643410570541403,1,-0.003372156438970081,-0.0002965020668118553,,,False
rolling2,calibrated,E_internal_minus_A_G_onset,-0.0010588066472317244,0.09708112499398558,3,-0.003276652965700574,1.3153653067850789e-05,,,False
rolling2,calibrated,E_internal_minus_A_G_onset,-0.0010588066472317244,0.09708112499398558,1,-0.0031317635568292477,1.7260584481930913e-05,,,False
rolling2,calibrated,R_union_minus_A_G_all_time,-0.003987695524072374,0.19172715364826332,3,-0.007299925984588177,-0.0017399067997683204,,,False
rolling2,calibrated,R_union_minus_A_G_all_time,-0.003987695524072374,0.19172715364826332,1,-0.006464107922381532,-0.0014515230146343147,,,False
rolling2,calibrated,A_mono_minus_A_G_all_time,-3.717828717664076e-05,0.0017875204199681745,3,-5.710686357141698e-05,-1.0209391072955876e-05,,,False
rolling2,calibrated,A_mono_minus_A_G_all_time,-3.717828717664076e-05,0.0017875204199681745,1,-9.657184841775643e-05,5.059201396700189e-06,,,False
rolling2,calibrated,B_minus_A_G_all_time,0.0002158782762460823,-0.01037936000612359,3,-0.0006134340216851247,0.0017393464964098881,,,False
rolling2,calibrated,B_minus_A_G_all_time,0.0002158782762460823,-0.01037936000612359,1,-0.0024573275801812165,0.0034921812385883128,,,False
rolling2,calibrated,K_minus_A_G_all_time,-0.0002061336037006251,0.0099108391977779,3,-0.0010723075419538791,0.0005736285865308097,,,False
rolling2,calibrated,K_minus_A_G_all_time,-0.0002061336037006251,0.0099108391977779,1,-0.001300469676701183,0.0009989309433324379,,,False
rolling2,calibrated,C_minus_A_G_all_time,0.0010050566877202103,-0.048322811214773685,3,0.00010830472111458475,0.0031610620622075335,,,False
rolling2,calibrated,C_minus_A_G_all_time,0.0010050566877202103,-0.048322811214773685,1,-0.0016662763845760552,0.00451173401626571,,,False
rolling2,calibrated,D_minus_A_G_all_time,-0.0008687437669801631,0.04176892861736798,3,-0.0021769638294232736,0.00031850838187628266,,,False
rolling2,calibrated,D_minus_A_G_all_time,-0.0008687437669801631,0.04176892861736798,1,-0.003673635082028205,0.002167092464500451,,,False
rolling2,calibrated,M_minus_A_G_all_time,-0.0004961903678265739,0.023856677701892468,3,-0.0018775014765266967,0.0009147875553065163,,,False
rolling2,calibrated,M_minus_A_G_all_time,-0.0004961903678265739,0.023856677701892468,1,-0.0033837061309702357,0.002566078506258013,,,False
rolling2,calibrated,S_minus_A_G_all_time,-0.0012085795305829586,0.05810812584798019,3,-0.0024162409583997416,-1.6229886438477725e-05,,,False
rolling2,calibrated,S_minus_A_G_all_time,-0.0012085795305829586,0.05810812584798019,1,-0.004093329455116628,0.0016728148831917954,,,False
rolling2,calibrated,E_minus_A_G_all_time,0.0006326508810786945,-0.030417656501119206,3,-2.0274323812574657e-05,0.002805621604454564,,,False
rolling2,calibrated,E_minus_A_G_all_time,0.0006326508810786945,-0.030417656501119206,1,-0.0025648121339400766,0.0045957985151624135,,,False
rolling2,calibrated,F_minus_A_G_all_time,-0.0011834760664809593,0.056901159145047855,3,-0.0028830104700286394,0.0002058011731500345,,,False
rolling2,calibrated,F_minus_A_G_all_time,-0.0011834760664809593,0.056901159145047855,1,-0.0041192320977241,0.001976384724333371,,,False
rolling2,calibrated,E_internal_minus_A_G_all_time,0.00012194675991148385,-0.005863162077775675,3,-0.0013101108662089897,0.002123589816657258,,,False
rolling2,calibrated,E_internal_minus_A_G_all_time,0.00012194675991148385,-0.005863162077775675,1,-0.00280494931265752,0.0037397376484801393,,,False
main,raw,C_minus_B_onset,-4.4990045545692246e-05,0.004599555741794633,3,-0.00019088960388966014,6.345303111309633e-05,-0.00021176957764042968,0.00011017669105531196,True
main,raw,C_minus_B_onset,-4.4990045545692246e-05,0.004599555741794633,1,-0.0001672808610345316,7.292570451542057e-05,-0.00020353213140948318,0.00010300856531554714,True
main,raw,D_minus_C_onset,-0.00022717696985726413,0.023332749896834214,3,-0.0004779194582470482,-4.393704902033199e-05,-0.0005304794529618906,-1.5168371085386238e-05,True
main,raw,D_minus_C_onset,-0.00022717696985726413,0.023332749896834214,1,-0.0004667635835992758,-9.28272503243505e-06,-0.0005207569960185323,3.4498778011359466e-05,True
main,raw,E_minus_D_onset,0.00017325140496162616,-0.018219303206166243,3,-4.607610406539733e-05,0.0005465384390102128,-7.00414561112684e-05,0.0006421024370392063,True
main,raw,E_minus_D_onset,0.00017325140496162616,-0.018219303206166243,1,-7.845925774345015e-05,0.00047565246853891396,-0.00011264161638103146,0.0005661105955211742,True
main,raw,E_minus_B_onset,-9.891561044133017e-05,0.010112633993590256,3,-0.0002894929881622278,1.412553547814731e-05,-0.0003039493114325291,3.001606722122588e-05,True
main,raw,E_minus_B_onset,-9.891561044133017e-05,0.010112633993590256,1,-0.0003163046946004834,7.838623462225395e-05,-0.0003624963390984165,0.00011594551233197939,True
main,raw,R_union_minus_A_G_onset,-0.00047629077098541904,0.04743757087531832,3,-0.002035673289242594,0.001552823374936894,,,False
main,raw,R_union_minus_A_G_onset,-0.00047629077098541904,0.04743757087531832,1,-0.002512350182321673,0.0013805886966989525,,,False
main,raw,A_mono_minus_A_G_onset,-0.0007177726143307757,0.07148866058066254,3,-0.0013129592913770146,-3.1308032004474685e-05,,,False
main,raw,A_mono_minus_A_G_onset,-0.0007177726143307757,0.07148866058066254,1,-0.0017236247531868549,7.50321888106163e-05,,,False
main,raw,B_minus_A_G_onset,-0.00025898080841586687,0.025793950256808612,3,-0.0012341556896386888,0.001342795482411542,,,False
main,raw,B_minus_A_G_onset,-0.00025898080841586687,0.025793950256808612,1,-0.0015487875483555832,0.0010342245462163393,,,False
main,raw,K_minus_A_G_onset,-0.0004898995456472408,0.0487929765473845,3,-0.0012435794778189804,0.0005304987090806613,,,False
main,raw,K_minus_A_G_onset,-0.0004898995456472408,0.0487929765473845,1,-0.00154751926855501,0.0004084885396158967,,,False
main,raw,C_minus_A_G_onset,-0.0003039708539615592,0.030274865286595985,3,-0.0012491428420468513,0.0011460857094617478,,,False
main,raw,C_minus_A_G_onset,-0.0003039708539615592,0.030274865286595985,1,-0.0015181596160482643,0.0008905837021648833,,,False
main,raw,D_minus_A_G_onset,-0.0005311478238188232,0.052901219323537696,3,-0.0014226244757629541,0.0008073368438549274,,,False
main,raw,D_minus_A_G_onset,-0.0005311478238188232,0.052901219323537696,1,-0.0017445383354862197,0.0005702298352277676,,,False
main,raw,M_minus_A_G_onset,-0.0005330757178143614,0.05309323355859043,3,-0.0011104133947842515,0.0003393294287923966,,,False
main,raw,M_minus_A_G_onset,-0.0005330757178143614,0.05309323355859043,1,-0.0014111641781953256,0.00021328705876863988,,,False
main,raw,S_minus_A_G_onset,-0.0004316742435494255,0.04299385747294311,3,-0.0009665474267133781,0.00036502750936838615,,,False
main,raw,S_minus_A_G_onset,-0.0004316742435494255,0.04299385747294311,1,-0.00118979356798705,0.00023376588313830032,,,False
main,raw,E_minus_A_G_onset,-0.00035789641885719715,0.035645739472202904,3,-0.0014454925433122958,0.0012408898465033963,,,False
main,raw,E_minus_A_G_onset,-0.00035789641885719715,0.035645739472202904,1,-0.0017427745635110684,0.000986841252976701,,,False
main,raw,F_minus_A_G_onset,-0.00040472278536339416,0.040309548253077546,3,-0.0014225941209072704,0.0011477602283335026,,,False
