origin,step,state_bias,state_rmse,mae_raw,persistence_mae_raw,severe_fraction_prediction,severe_fraction_observed,severe_current_state_bias,mean_noise_sd
15767,4,0.10228241859682177,0.896532786156838,3.991775546949091,3.6972307692307695,0.12280048076923077,0.1076923076923077,-0.09103849722376692,1.054300065828461
15767,5,-0.010725912924716332,0.9092777996490681,4.245225580638882,4.16523076923077,0.11681490384615385,0.11076923076923077,-0.1626213445363121,1.099469986242905
15767,6,-0.07801590162579358,0.9479832715421522,4.414148459731757,4.6772307692307695,0.1115985576923077,0.11076923076923077,-0.1752388694317361,1.1524239962456666
15827,1,-0.1405955364019888,0.9753854872213503,0.8004737354208363,0.7046153846153848,0.0005528846153846154,0.0,-0.5847858736830854,0.8373258074194582
15827,2,-0.19050931438044205,1.2031988389827561,0.9572626102513287,0.8624615384615382,0.0004927884615384615,0.003076923076923077,-1.2007827199755763,0.941081102445515
15827,3,-0.1354183575233177,1.1267020577398055,0.9199532640863082,0.8378461538461537,0.0003846153846153846,0.003076923076923077,-1.7430552322354587,1.0083814819309382
15827,4,-0.13291344963798707,1.2049199541875948,1.0608962484673812,0.9941538461538458,0.00015625,0.003076923076923077,-1.9103335289343646,1.0455701414137006
15827,5,-0.12899469771744546,1.2184019993800261,1.1075116975760133,1.0098461538461538,0.00020432692307692307,0.003076923076923077,-2.185838504690909,1.0951264253679522
15827,6,-0.23431865283500372,1.2637188358903655,1.1604452105901142,1.1895384615384614,0.00016826923076923076,0.0,-1.4582534296908478,1.1452659111261843
15887,1,-0.09055703488137305,1.0545557264127678,1.0467107965880036,0.8689230769230774,0.0014903846153846154,0.0,,0.9764703758686918
15887,2,0.0050461832723737825,1.1021605273189357,1.0790189341340395,0.8492307692307696,0.0017427884615384616,0.0,,1.0556622633152208
15887,3,0.1557249006572638,1.2914157848779766,1.232978644201438,0.9076923076923074,0.0013341346153846153,0.0,,1.0858562724693182
15887,4,-0.038587385090669966,1.1848390519844205,1.2257427990902132,0.9504615384615386,0.0009495192307692308,0.003076923076923077,,1.1145102441951167
15887,5,0.005918830029730576,1.1731113389970858,1.289685572927447,0.9218461538461535,0.0007451923076923077,0.0,,1.1439700051932284
15887,6,0.10250609087318616,1.295102434426437,1.3832957248841016,0.9689230769230769,0.00078125,0.003076923076923077,,1.1794958200662666
15947,1,-0.10950574342932619,0.867168877183259,0.9157710093857164,0.7858461538461537,0.001153846153846154,0.0,,0.696178713762006
15947,2,-0.27630133760575953,1.058551451707179,1.0556958671664314,1.072615384615385,0.002307692307692308,0.0,,0.8215278671427644
15947,3,-0.2242621160454994,1.1356049787805405,1.1216323100516847,1.1953846153846155,0.0019230769230769232,0.0,,0.9051854290063142
15947,4,-0.22858488143749098,1.1808319428292777,1.1594730743654358,1.2618461538461538,0.0016346153846153845,0.0,,0.9861853643562944
15947,5,-0.20926128435086386,1.2374869894007452,1.2871692721660322,1.3181538461538465,0.0011298076923076923,0.0,,0.9953403700811665
15947,6,-0.2125382042991263,1.3099121767939337,1.319424562950196,1.3400000000000003,0.0011057692307692307,0.0,,1.0341744667540422
16007,1,0.011466844371642573,0.5177065427257571,1.2645513329514246,0.7929230769230771,0.010120192307692307,0.012307692307692308,-0.5055716254493593,0.7101793195503776
16007,2,0.05418133223715844,0.6619362786398088,1.7810686654635495,1.1839999999999997,0.01670673076923077,0.006153846153846154,-0.19960898400706484,0.901902762789142
16007,3,0.0648029250665333,0.7323212902784271,1.9956382227435467,1.4501538461538455,0.015396634615384616,0.003076923076923077,-0.08460714134292577,0.9946184554021389
16007,4,0.1754690435313458,0.9170614885920627,2.2519292441571785,1.755384615384616,0.017103365384615384,0.006153846153846154,-0.009945566812441686,1.0701569500322623
16007,5,0.09644801828690566,0.8953703187694145,2.3655641160512952,2.012307692307693,0.014663461538461538,0.012307692307692308,0.023026136950939274,1.077171406658229
16007,6,0.07335718330455047,0.9238578569622864,2.476242332994668,2.0120000000000005,0.014266826923076924,0.012307692307692308,-0.2557422300328003,1.1087745239777422
16067,1,0.05990516037530913,0.635345369592938,1.2473608063827297,0.8618461538461534,0.008641826923076922,0.003076923076923077,-0.5905493604662629,0.9251891874408876
16067,2,0.2051917192541495,0.8237728599212164,1.8198332459301765,1.1929230769230765,0.012391826923076924,0.0,-0.37550147325115507,1.0034863129429665
16067,3,0.24880131698157934,0.84738573993805,2.1064124076151125,1.3258461538461535,0.012139423076923077,0.003076923076923077,-0.8305439346764949,1.0618878900049598
16067,4,0.36711360688629535,0.9543130003096817,2.3213957976287043,1.5159999999999998,0.010889423076923078,0.0,-0.7533801010400871,1.1337470033888948
16067,5,0.4291316237090646,1.0656027115145037,2.409157394652,1.5729230769230766,0.010072115384615384,0.0,-0.8317486958393849,1.155063447931001
16067,6,0.5100547169647542,1.1723184625231442,2.459155670453446,1.7172307692307693,0.010120192307692307,0.0,-0.9861125101796255,1.183796378714875
16127,1,-0.07831144066597785,1.2472287871760992,0.9671970465076021,1.0052307692307694,0.0012379807692307692,0.0,,0.9226462024123906
16127,2,-0.3073399918216597,1.3033097726474445,1.008458939179521,1.0227692307692307,0.0012259615384615384,0.0,,1.0152169057528917
16127,3,-0.48624450199098784,1.2669359646207252,1.0098260500109262,1.0433846153846151,0.0008894230769230769,0.0,,1.0857132066418629
16127,4,-0.4302683018660998,1.3474963501706967,1.0894628658758432,1.0633846153846154,0.00042067307692307695,0.0,,1.146951435433394
16127,5,-0.3741753367869531,1.3280170466212673,1.0733618136740741,1.0101538461538462,0.00020432692307692307,0.0,,1.1776962820806198
16127,6,-0.3878294082659906,1.378356707539519,1.1055864204321793,1.0836923076923075,0.0002884615384615385,0.0,,1.2003942978190416
16187,1,0.014153760765638007,1.130670194403122,0.9970671918817229,0.7658461538461536,0.0014423076923076924,0.0,,0.9774789393274935
16187,2,-0.018757946542505156,1.2151888473529147,1.0884696777362917,0.8267692307692309,0.0016826923076923078,0.0,,1.0415541353931068
16187,3,0.17001684730832928,1.149176268060143,1.0844133907291453,0.7372307692307692,0.001454326923076923,0.0,,1.0675775018084601
16187,4,0.2041836220700857,1.211060969377067,1.1197469836430316,0.728307692307692,0.0010817307692307693,0.0,,1.109823324399759
16187,5,-0.01903386262087211,1.2714648204203693,1.1437442735353185,0.8809230769230768,0.0009014423076923077,0.0,,1.1398774458737817
16187,6,0.003287820137853363,1.2762940711033357,1.192537076295199,0.8944615384615382,0.0005408653846153846,0.0,,1.1676964575165052
16247,1,0.07670803073333746,0.9991991404381234,0.8955501763552662,0.7421538461538458,0.0016826923076923078,0.0,,0.6763489110391148
16247,2,0.13983617050866803,1.118906160580084,1.1318319064520668,0.9267692307692306,0.003341346153846154,0.003076923076923077,,0.842656625931227
16247,3,0.03020419072761352,1.0964364206134263,1.1981273255152394,0.9421538461538461,0.003076923076923077,0.0,,0.9486320494451922
16247,4,0.1680932177888524,1.2843915227299318,1.4167197341626736,1.1301538461538456,0.0029326923076923076,0.003076923076923077,,0.9879238902417738
16247,5,1.0739481481924689,1.893225226229308,2.3357780210416466,2.273846153846154,0.002451923076923077,0.0,,1.003798029993881
16247,6,1.1134702598391826,1.9202047018519521,2.3083088971393333,2.291692307692308,0.0021995192307692306,0.0,,1.0390249315956324
16307,1,0.03910472360028296,0.6395235697930648,1.092511756450533,0.6966153846153844,0.008040865384615384,0.006153846153846154,-0.8126036491567618,0.7347534397244427
16307,2,0.19174562205395967,0.7379354666065542,1.6278522994377538,0.8609230769230773,0.013930288461538461,0.003076923076923077,-0.3835757472215436,0.8986451244223538
16307,3,0.3184239791546495,0.9345188733664124,1.9703969499815273,0.990153846153846,0.013701923076923077,0.0,-0.006183589284896263,0.9917946347058779
16307,4,0.2896074411028528,0.9446075995133574,2.072309554516196,0.9913846153846153,0.014206730769230768,0.0,0.47046355467289624,1.0817430835222452
16307,5,0.3430841292326555,1.0194973308927378,2.153382379866539,1.0443076923076922,0.012259615384615384,0.0,0.9622479685096765,1.0907498483587768
16307,6,0.38022103268520663,1.128719616407667,2.216917444249596,1.1516923076923078,0.01173076923076923,0.0,1.4624379289482439,1.103457080863151
16367,1,-0.11926075495711037,0.8468247486617454,0.949642567405376,0.8304615384615387,0.007283653846153846,0.006153846153846154,-0.6148273673212781,0.9280344611243182
16367,2,0.07934647102608522,1.041291997963429,1.1628411503807987,1.0009230769230775,0.0077163461538461535,0.006153846153846154,-0.54228998608433,1.0194953463938883
16367,3,0.2005975778949605,1.129392051456118,1.3629944266357954,1.0938461538461544,0.007451923076923077,0.003076923076923077,-0.8399146159089728,1.0840384097508295
16367,4,0.3712604137655268,1.2808192727882608,1.465003217681681,1.293846153846154,0.006165865384615384,0.003076923076923077,-0.26727837822679124,1.126283925079663
16367,5,0.32218034688738906,1.3131192942231427,1.5673792310503833,1.2901538461538467,0.005324519230769231,0.006153846153846154,-0.5656738499294136,1.1610702184940451
16367,6,0.3577871635702319,1.35802776009694,1.6189642744836945,1.4320000000000008,0.004266826923076923,0.0,0.5495158589181408,1.1900562366308731
16427,1,0.010426933321677616,1.0057481378195272,0.9062763425937291,0.7784615384615388,0.0013221153846153847,0.0,,0.9710646365498168
16427,2,0.047099064978419355,1.2015467982324997,1.0522898486183245,0.8621538461538462,0.0012860576923076922,0.0,,1.0706183629984267
16427,3,0.1663659248995346,1.1198137695109216,1.1519980314210434,0.890153846153846,0.0009014423076923077,0.0,,1.1227086793670389
16427,4,0.1251871002210342,1.3027517694213182,1.263021577535702,1.0289230769230773,0.0006490384615384615,0.0,,1.1754683303922053
16427,5,-0.08765968698341954,1.233969935313241,1.216654384933221,0.9603076923076922,0.000625,0.0,,1.2198978247823735
16427,6,0.03722083032880355,1.2125164049255264,1.1585784832009929,0.8541538461538464,0.0007331730769230769,0.0,,1.2636848596698527
16487,1,-0.02710237619269002,1.0413258452683962,1.3136669355805644,1.1990769230769227,0.007848557692307693,0.003076923076923077,-0.5703519450490595,0.9398290167531087
16487,2,-0.07604431703454259,1.265249660272425,1.6689528080514453,1.642769230769231,0.00780048076923077,0.003076923076923077,-0.47841251614224223,1.0406826414418748
16487,3,-0.10174669599051522,1.3296647300307243,1.7819446391592622,1.9409230769230765,0.006598557692307693,0.003076923076923077,-0.613274503273052,1.1062770342229102
16487,4,-0.03362438978667494,1.475541539466569,1.971060453857012,2.1126153846153843,0.00609375,0.003076923076923077,-0.9545070422261192,1.1554196996029937
16487,5,-0.01829568306447245,1.4287117559824796,2.1200936936090273,2.2846153846153845,0.005132211538461539,0.006153846153846154,-1.3057304299933532,1.1904042789421765
16487,6,-0.15301354119741198,1.4443080699121797,2.538861417570621,2.8492307692307692,0.006418269230769231,0.003076923076923077,-1.2120211690239517,1.22445410615747
16547,1,0.0531031834774097,0.7053138424976848,1.0134252001509203,0.8658461538461542,0.0045673076923076926,0.006153846153846154,-0.5705466449444787,0.5031435836919239
16547,2,0.04446066089575015,0.7987493620223701,1.3314938327966388,1.124923076923077,0.004411057692307692,0.006153846153846154,-0.8766392611023692,0.6155242442915756
16547,3,0.09683334231271723,0.8307223298683962,1.4444911268476632,1.2009230769230768,0.0038221153846153847,0.006153846153846154,-1.115195860501802,0.6895641435662275
16547,4,0.009264855034792316,0.8280010376183684,1.510875667571824,1.323692307692308,0.0031490384615384614,0.006153846153846154,-1.3412948545948749,0.739411832572416
16547,5,-0.0006095329495728431,0.8863870033413539,1.588255185915181,1.3923076923076927,0.0028245192307692307,0.006153846153846154,-1.5112248559020403,0.7902034689574832
16547,6,-0.003496659652507543,0.8695778465175443,1.6084535018691832,1.4181538461538459,0.002776442307692308,0.006153846153846154,-1.640154908491824,0.8388696754989987
16607,1,0.01863736743133459,0.5941174149248741,1.7085967952351313,1.361846153846154,0.11801682692307693,0.13538461538461538,-0.1360176169451388,0.49418994411972283
16607,2,0.10878762274939552,0.8205711776223584,2.445560065789057,1.950461538461538,0.11254807692307692,0.1476923076923077,-0.19666006301900033,0.6047607370020426
16607,3,0.17429096851204134,0.9257673019059621,3.023323883257863,2.433230769230769,0.10793269230769231,0.12923076923076923,-0.20416913736160222,0.6791808427273507
16607,4,0.1342803201828205,0.988057133813949,3.4922379948362545,2.8018461538461534,0.10575721153846154,0.13846153846153847,-0.23863155296496474,0.7248160311579683
16607,5,0.0298518402626173,0.9758532513758135,3.8102790552028485,3.0415384615384617,0.10304086538461539,0.13538461538461538,-0.3389472054695429,0.7836710250667129
16607,6,0.033935553501156485,1.0142892629966203,4.053017614105979,3.1455384615384614,0.09882211538461538,0.1476923076923077,-0.4115187154333259,0.8333082513198107
16667,1,-0.014301823527599894,0.9068814425639702,0.9063683277274421,0.792307692307693,0.0008413461538461539,0.0,0.0036819613587260047,0.8127612734397165
16667,2,0.11897812623957157,1.131087931146594,1.0881550580923223,1.044307692307693,0.0007451923076923077,0.0,-0.22399967316663072,0.9179473269042284
16667,3,0.23726082589199696,1.226450508931186,1.182308410377683,1.1981538461538468,0.0005288461538461538,0.0,1.3848412635801035,0.9830599780258508
16667,4,0.19996294687340227,1.2985023880398452,1.218008592352229,1.2501538461538466,0.0006129807692307692,0.0,0.01809468737893427,1.0287132690393208
16667,5,0.26852331791378864,1.3509126196386754,1.2595655532046257,1.2756923076923077,0.0004927884615384615,0.0,-0.4711687068124384,1.0805162780211217
16667,6,0.2879861457772303,1.3029432407756658,1.2262892873620281,1.2680000000000007,0.00040865384615384613,0.0,0.11326829647274561,1.133320693324162
16727,1,0.06606818007742443,1.1694436916628834,0.9455198995254649,0.8747692307692306,0.0014783653846153846,0.0,,0.9439170504439695
16727,2,0.22804442438314765,1.1479416968197114,1.058925898025245,0.8698461538461538,0.00140625,0.0,,1.0437136099519764
16727,3,0.06337140118022062,1.0672532074564178,1.0291709984238462,0.910461538461538,0.0013100961538461539,0.0,,1.0911892663124592
16727,4,0.16905500070787358,1.0874347186059754,1.0275155460479979,0.8427692307692304,0.0009615384615384616,0.0,,1.1391041022159345
16727,5,0.20790255113946754,1.2496724110824229,1.1033751906706872,1.0107692307692306,0.0007331730769230769,0.0,,1.1759591089444876
16727,6,0.042946665877004485,1.1516799741399,1.0655285619012163,0.9852307692307694,0.0009134615384615384,0.0,,1.2232005021312475
16787,1,-0.2526291051771435,0.9056139686190415,1.929900733296202,1.3495384615384616,0.06342548076923077,0.07384615384615385,-0.33257468470100576,0.9306191079770535
16787,2,-0.315549429646722,1.062388647168829,2.6126193152267603,2.1892307692307695,0.06256009615384615,0.07076923076923076,-0.4926875382556048,1.034002895204013
16787,3,-0.3572270307618307,1.1601767833732406,3.492043064506286,3.039076923076923,0.05816105769230769,0.07692307692307693,-0.7351505805778477,1.0805695412308522
16787,4,-0.30367567159303754,1.2951548738656198,4.399703945623664,3.897230769230769,0.056310096153846155,0.09230769230769231,-0.9501435673802529,1.1324522078380272
16787,5,-0.40853728733897554,1.3986807424566712,5.504684570617037,5.061846153846154,0.05486778846153846,0.11384615384615385,-1.1212299524853369,1.1744625730715754
16787,6,-0.5161237522969009,1.4958309232725133,6.369811273195082,6.136923076923077,0.056454326923076927,0.16,-1.235692836859455,1.2054336262185954
16847,1,0.037066637121158985,0.7511272926676746,0.8782709333826383,0.8273846153846153,0.0010216346153846154,0.0,,0.5120331432510843
16847,2,0.02936758133654767,0.8804071271138656,1.159451954446837,1.136923076923077,0.0013221153846153847,0.0,,0.6289640091444607
16847,3,0.01719391578738275,0.8859759956470576,1.2179156211666318,1.1476923076923078,0.0009975961538461538,0.0,,0.7024176530016287
16847,4,-0.006076853150071302,0.8285302476062522,1.3492909276078764,1.268,0.0009254807692307693,0.0,,0.7525547217811587
16847,5,0.058574951814281066,0.9882500408155738,1.5241942559141324,1.3399999999999996,0.0010576923076923077,0.0,,0.8032590732512661
16847,6,0.07756448243118723,1.020113288203589,1.5149186338354645,1.324923076923077,0.0011778846153846154,0.0,,0.8594874242087301
16919,1,-0.12299648926113417,0.5073761004853201,2.8583380706152175,1.7723076923076924,0.23967548076923076,0.27692307692307694,-0.24854641679584794,0.8082762494777975
16919,2,-0.18671270541200732,0.5985474642533899,3.873646941240709,2.9947692307692306,0.22217548076923077,0.25846153846153846,-0.2974718126736134,0.9325290079484736
16919,3,-0.25872264182291593,0.7405920495426122,4.809535799254252,3.768,0.2097235576923077,0.2523076923076923,-0.3525864953621348,1.0163664576873812
16919,4,-0.26466117171870995,0.7971349404080654,5.250915003300014,4.120615384615384,0.19907451923076924,0.24615384615384617,-0.40155873268358133,1.065121950027185
16919,5,-0.25100423861041266,0.8669399608417528,5.524448997649258,4.8015384615384615,0.18344951923076924,0.2153846153846154,-0.4619126781043188,1.1105658645748342
16919,6,-0.27274367640291186,0.8814706783345457,5.712293698373513,5.231692307692307,0.17263221153846153,0.20307692307692307,-0.5144758868071317,1.1722220146909448
16979,1,-0.1998990850189424,1.0226897837682347,0.92824560432584,0.7701538461538459,0.0033653846153846156,0.006153846153846154,-1.346034523459338,0.8441691332001238
16979,2,-0.24467391539794142,1.213309793144117,1.106517223222524,1.0590769230769235,0.0026322115384615386,0.006153846153846154,-2.20044210337885,0.9466161790163614
16979,3,-0.18159360090857513,1.2978131986796757,1.2429652557529423,1.148,0.0013942307692307691,0.006153846153846154,-3.2145275458647715,1.0086297048640063
16979,4,-0.19347636286179823,1.2783531199034603,1.307902352185053,1.2147692307692306,0.0011057692307692307,0.009230769230769232,-3.451382520358793,1.0523949443307508
16979,5,-0.17180012672963244,1.234792287866102,1.2755397389234524,1.2446153846153847,0.0009975961538461538,0.006153846153846154,-3.520954320620886,1.101078590029323
16979,6,-0.24258722758800857,1.253693147462166,1.2509286316501116,1.267076923076923,0.0005408653846153846,0.006153846153846154,-3.2067637544516874,1.1559852786302673
17039,1,0.05744129860947052,0.78177472282223,2.3639520219714822,1.386153846153846,0.027584134615384615,0.003076923076923077,-0.05196963394369547,0.9361794848955303
17039,2,-0.014510483474479875,0.8562445450908573,2.566942186823243,1.5187692307692309,0.030564903846153846,0.003076923076923077,-0.17358610711991357,1.038292808859463
17039,3,-0.046741851398945156,1.0067467180931058,2.7862866896227043,1.5507692307692311,0.024903846153846155,0.003076923076923077,-0.6447599710034212,1.0903781845196887
17039,4,0.014373848393388842,1.150626020247423,3.0598916823727795,1.633230769230769,0.019314903846153846,0.003076923076923077,-1.0368290218837155,1.1492798964185742
17039,5,0.06574143327058987,1.2717463350874203,3.5234930515382494,1.9809230769230768,0.014603365384615385,0.003076923076923077,-1.155514121331409,1.191580411301016
17039,6,0.18873995999850315,1.431514284698123,3.8717095849292464,2.103076923076923,0.01234375,0.003076923076923077,-1.5985555492882313,1.2332281770593516
17099,1,-0.054508351492730645,0.5132802751895599,3.317769533590515,1.9720000000000002,0.19110576923076922,0.2276923076923077,-0.3278452947452735,0.5181044260845493
17099,2,-0.08734865676527641,0.7516094108034809,4.476364003319846,2.9292307692307693,0.15885817307692307,0.23384615384615384,-0.46699260641766943,0.6304924912671225
17099,3,-0.07242322422427848,0.9574102734994171,5.316689839745792,3.696307692307692,0.12784855769230768,0.2153846153846154,-0.5758457226585788,0.7036840445810799
17099,4,-0.0848162906109463,1.056486881580514,5.935583161291609,4.279076923076924,0.1070673076923077,0.20615384615384616,-0.7055899751684859,0.7619165291088958
17099,5,-0.10460795955422303,1.1996053024214153,6.702139752300816,4.78123076923077,0.09046875,0.2,-0.8302204502071294,0.8161553032259102
17099,6,-0.211734147497682,1.2792283016956263,7.247707794215656,5.2384615384615385,0.07649038461538461,0.2,-0.8923591860908469,0.866810593909508
17159,1,0.06873111501966045,0.48136051111135414,1.9085374040677219,0.7332307692307694,0.01939903846153846,0.018461538461538463,-0.5774617882941812,0.48203357720288603
17159,2,0.09284905849020689,0.6445086280949269,2.4082958614521064,1.0563076923076926,0.019182692307692307,0.018461538461538463,-0.6586567310098256,0.6001435261669902
17159,3,0.12780602219475123,0.8377821768203823,2.7884313636567932,1.3369230769230769,0.016658653846153847,0.018461538461538463,-0.660067845266771,0.6769946790332491
17159,4,0.18672170098644814,1.0037273867516754,3.2519830474882867,1.6784615384615384,0.015192307692307692,0.021538461538461538,-0.5379730599714997,0.7205962268986756
17159,5,0.18645260885741388,1.1391565406643214,3.7575279986698393,2.0064615384615383,0.014903846153846155,0.024615384615384615,-0.6194613666984302,0.7688699863059337
17159,6,0.10573854855444446,1.196094468769111,4.157592693219671,2.2649230769230773,0.014939903846153846,0.03076923076923077,-0.5173711916925601,0.8135854800999037
17219,1,-0.042990090529803876,0.5535776951746675,2.7441192687361706,1.4575384615384614,0.16776442307692307,0.16615384615384615,-0.22267775758910283,0.8353443326947755
17219,2,-0.03775559118618306,0.6678130629061977,3.6109793491523585,2.5421538461538464,0.15638221153846155,0.15076923076923077,-0.19541584308047327,0.9305142622850917
17219,3,-0.033882727954828225,0.8121669192934836,4.637718504802496,3.4033846153846152,0.14070913461538462,0.14461538461538462,-0.24123695673872972,1.0087570968650263
17219,4,0.05589455580858062,1.066662367272848,5.360942682181839,4.311999999999999,0.1301923076923077,0.12307692307692308,-0.17594599658555096,1.0422839627790246
17219,5,0.07856168112636722,1.1632904100092494,5.831426324312036,4.893538461538462,0.11759615384615385,0.1076923076923077,-0.21725376977699906,1.0900859136936984
17219,6,0.15413521514955025,1.2925910501929494,6.140334640714846,5.4079999999999995,0.105,0.10461538461538461,-0.2616420659612618,1.139216260235799
17279,1,1.013736519497821,2.452600990097811,3.4613169574988127,5.174461538461539,0.005925480769230769,0.009230769230769232,-0.7612050858535802,0.8525012099877005
17279,2,0.5481755853479554,1.460690425566423,2.7947494619567292,4.232923076923077,0.00546875,0.009230769230769232,-1.1440588008717758,0.9538423968402995
17279,3,0.38154821196516003,1.1837443688724296,2.2894980970127325,3.582153846153847,0.0034735576923076925,0.009230769230769232,-1.6751294820347287,1.0173326346167408
17279,4,0.1629765550775186,1.115144083807492,2.1941391203115574,3.0956923076923077,0.0025,0.009230769230769232,-2.216386191149303,1.0610688642998716
17279,5,0.022500768908148627,1.239416608975569,2.3271122263823667,2.8144615384615377,0.0016826923076923078,0.009230769230769232,-2.5363418051007725,1.1072986759621408
17279,6,-0.13593305889500557,1.3829792920672497,2.596681437637457,2.65476923076923,0.0015625,0.009230769230769232,-2.8732097921609476,1.1675594238007128
17339,1,0.09591162511977246,0.6686669360869805,2.431421325368053,0.9999999999999998,0.022223557692307692,0.003076923076923077,-0.33057069326130517,0.9345420314758529
17339,2,0.12752329941149798,0.8662282572224804,2.553567802066575,1.1353846153846152,0.023954326923076922,0.003076923076923077,-0.48505848435364685,1.0443323920835152
17339,3,0.1581922619452659,1.086483330101754,2.7508507262182795,1.3766153846153841,0.02032451923076923,0.003076923076923077,-0.9676422097380208,1.0969773799045466
17339,4,0.20522670288129444,1.2071397513551794,2.8926861287908,1.4756923076923072,0.016045673076923075,0.003076923076923077,-1.2062756581814493,1.1466378380468198
17339,5,0.1582004626346973,1.2832428734137062,3.114662240764703,1.6910769230769227,0.01174278846153846,0.003076923076923077,-1.418756914326036,1.1973237930966476
17339,6,0.11960198797362921,1.3795818281556786,3.4673107984793914,1.949846153846154,0.009783653846153846,0.003076923076923077,-1.9091654504969298,1.2311504014612333
17399,1,-0.04238206459547819,0.6601189604018152,2.7594207807858346,1.8953846153846154,0.105,0.1076923076923077,-0.12979930106640356,0.4983419762036199
17399,2,-0.03557899928512302,0.8698184232781747,3.9386929375327537,3.2144615384615385,0.08953125,0.09538461538461539,-0.0942360323506903,0.6134131628733096
17399,3,-0.0338272385762269,1.0479908742584898,4.846672053651689,4.244923076923077,0.0753485576923077,0.08307692307692308,-0.028900700079321422,0.6861103384432351
17399,4,-0.02992618789653794,1.1777340443992257,5.483402350092732,4.965230769230769,0.060432692307692305,0.07384615384615385,-0.04825151076635833,0.7312837529984958
17399,5,-0.06403289208257015,1.318892456402107,6.106750129091531,5.557846153846154,0.04918269230769231,0.06769230769230769,0.006789818112852194,0.7789916998187535
17399,6,-0.01753109969103408,1.4192657832166828,6.300908615785505,5.937846153846154,0.04102163461538461,0.06769230769230769,0.18932556407115594,0.8292432137245361
17459,1,-0.015429260398497801,0.667292314964549,2.9919158949226037,1.7689230769230773,0.10474759615384616,0.11076923076923077,-0.18572529577611552,0.5112562479572776
17459,2,-0.06779128428751698,0.7171895970643738,3.5092515115285936,2.616923076923077,0.09985576923076923,0.11692307692307692,-0.09763990767323767,0.6273812029940024
17459,3,-0.01861105838539865,0.9196943763730369,4.341864554228291,3.3492307692307692,0.09276442307692308,0.10153846153846154,-0.0501932111302751,0.6974265082454469
17459,4,-0.03730506694341515,0.9886118259282732,4.777477056279535,3.7541538461538457,0.09125,0.10153846153846154,-0.10801409894651776,0.7491395072950605
