origin,retention,N,unresolved_fraction,refined_fraction_certified,coarse_fine_agreement,correction_variance,maximum_enclosure_violation,mean_radius,actual_mean_error,scenario_hash,fp32_label_flips,fp32_max_state_error,cpu_gpu_max_state_error
33195,0.0,1024,1.0,1.0,0.9541015625,0.0438345781402737,-2.0418596409010066,29.462242909623924,1.3246854353528892,86ed17e45bdda38b499f241a0eea1e8d9280973d6cbcd8273889b42339a0f3c7,,,
33195,0.15,256,1.0,1.0,0.9609375,0.03768382352941176,-2.2981720815004687,30.01967865109607,1.406086056413057,c1efb1482c5b75045909f8b471127a8f7ca4390f8651d70d55a661d9c07d9744,,,
33195,0.15,1024,1.0,1.0,0.94140625,0.055214442815249266,-2.21886746274783,29.966746605726005,1.4118775695415382,494e387fd423562f1dcb75cff85aa5eed5d3b8a73831d31672bb2ec0fcaa1063,,,
33195,1.0,256,1.0,1.0,0.9453125,0.05189950980392157,-2.3230508762898316,30.474503890031496,1.475378921468163,c6ad2331adb1dadd21c83c76da3f74268f8ebe5d1dd2442ab8b45f56c544ab56,,,
33195,1.0,1024,1.0,1.0,0.919921875,0.07373762829912023,-2.3230508762898316,30.486775602588903,1.484671767330621,3a5aaed70314592aba3f2210d49b5a5f5fb40c3f3c35627ca576d26605225a0f,,,
33276,0.0,256,1.0,1.0,1.0,0.0,-2.195079567916695,26.171802700443298,1.1964676602881916,43273cee2f3d7c1e58a4805ac4301c9c4b0615858703f626db02023f3ca3cae3,,,
33276,0.0,1024,1.0,1.0,1.0,0.0,-2.0678707829773897,26.2400504139304,1.1987432498053965,8691a9d7af0cc451863cbf54904b7b7aa09dcb2a081f1af96b7f629f6653f52f,,,
33276,0.15,256,1.0,1.0,1.0,0.0,-2.1975257193942523,24.392455888760484,1.002025415298615,cc793125a3e712b9a25a3eeee784feeaafcfafbdee1c7bbb412cdfe849130c96,,,
33276,0.15,1024,1.0,1.0,1.0,0.0,-2.14425413650597,24.434978043149673,1.0012753907978131,a5a89531928da27423d18eadcc8d54b6bd8ee1cdebf81eafc2411135b88fe0af,,,
33276,1.0,256,1.0,1.0,1.0,0.0,-2.021532324289983,24.817673950422616,0.956841261595111,e61dd0351672f795f8e3080b7122c9d271ce578ff262416190c8b21e45342f6f,,,
33276,1.0,1024,1.0,1.0,1.0,0.0,-2.021532324289983,24.85468105207491,0.9570511604208146,50137afbf57449d6621f253f7019420e727f2b08139de7eb80a49ad435ab44b6,,,
33358,0.0,256,1.0,1.0,1.0,0.0,-2.353501000320895,28.977305822622743,1.0202281508330648,b314e320b6c779ad462dd7a3a46b6ed3ae22acc64416d1d91f537354c6e14080,,,
33358,0.0,1024,1.0,1.0,1.0,0.0,-2.2507011934621683,29.16864685100523,1.0252197746100864,4e77f986f271c1eb80bce9fb5573448f94f93535657527342d4a6314e4c268d1,,,
33358,0.15,256,1.0,1.0,1.0,0.0,-2.471839714102107,28.176298626881565,0.9965451221059789,d71c967710b6a0c8afda836be61b26f55fa82d2e0f2de427fc4e9797eb2ef7d2,,,
33358,0.15,1024,1.0,1.0,1.0,0.0,-2.250071403018578,28.344084738916887,1.0028671599111831,ffd6c58e52cd9fd0ebcca388a020feeae403ced7b306268316cfbed0195bd259,,,
33358,1.0,256,1.0,1.0,1.0,0.0,-2.3645988165212337,27.678673190490525,1.0518998146090253,8652475f1cb84ccaae19cc5f5d98a6f99eb442cd846406d65051cb9cc1d855b0,,,
33358,1.0,1024,1.0,1.0,1.0,0.0,-2.3645988165212337,27.832542835778337,1.0561518976647524,5b7dae451171a77c10bab14c08d279e8576a110906d78594011a073b8dc75b3a,,,
33439,0.0,256,1.0,1.0,1.0,0.0,-2.4397176081894925,31.6280501107844,1.1090575507106584,71468a98f1bf8b614a7aa1ab30dfb4ce8f955f6334bb76d61093c5976a9a7754,,,
33439,0.0,1024,1.0,1.0,1.0,0.0,-2.4397176081894925,31.62721088778225,1.1050779117105978,0515948501af98638d8664a981c8554afe6b21377879796a924b6932ae9e40e4,,,
33439,0.15,256,1.0,1.0,1.0,0.0,-2.353024184566549,30.980385997553853,1.0634402965598075,ec3c502cabf3fe58bd51ef2eba30d6dbda26b09f2744947df0d9fe94651077b0,,,
33439,0.15,1024,1.0,1.0,1.0,0.0,-2.353024184566549,30.959857062844037,1.0593563728829438,a3ea4bf56b41b2d2fa8299e715b1934dc3e37ca9feff36ddf19654663d50efd4,,,
33439,1.0,256,1.0,1.0,1.0,0.0,-2.3801873808603498,30.147527450191518,1.1016298193831713,2707eec380e6f5bc36277908d0ddefa654f8f0693f01cff944284f23b48f2977,,,
33439,1.0,1024,1.0,1.0,1.0,0.0,-2.380187380860349,30.133908686513404,1.0976507724654678,39e341f52c6bc18fc0eebcbee5b4646f093cf4d0ad3312d37163d250d872ad8e,,,
33520,0.0,256,1.0,1.0,0.99609375,0.00390625,-1.8838187898053023,23.9824489021275,1.1178883795632162,bbc089152a65e9973c35742c4bd2d7ffcdf5830312271bd84feac42a37ef9b7e,,,
33520,0.0,1024,1.0,1.0,0.9990234375,0.0009765625,-1.8376230613251918,23.929669043484797,1.1193149793819366,1b9f2bf0df13b240c7d3efaabb4804d5e561a72ed98fe6ab8ac6c4dc59816ba9,,,
33520,0.15,256,1.0,1.0,1.0,0.0,-1.5782780887597783,23.1390929848345,1.0586449304727537,4b0eebe82c7ad3812960d59ece884020f50e9bbc2b08be89bdfab85504eada8f,,,
33520,0.15,1024,1.0,1.0,1.0,0.0,-1.5782780887597783,23.131466321631937,1.0587767683704117,52fa6e93205f7c2be4da6925637604788c87ada674f9ad60a034e95249da60ac,,,
33520,1.0,256,1.0,1.0,1.0,0.0,-1.7446896602951485,23.639340235056114,1.0127657546120366,0e9b1a6001e76c5abee4ae8a7930c18b44381d188b9c9174c4af2f3a88c9e9fb,,,
33520,1.0,1024,1.0,1.0,1.0,0.0,-1.7446896602951485,23.623045948939772,1.016034213477067,5f607022e3d5d11d5d71a1c7026f118b6f39704d67a4fa1f1907d7888c18a55e,,,
33601,0.0,256,1.0,1.0,0.2890625,0.2063112745098039,-1.6757019248901397,27.836097438556674,1.6285500319726711,ee3d1b4c7a1a433e994079e9534d1519738d5df9fd7e1a0073f4d3cb1df10d09,,,
33601,0.0,1024,1.0,1.0,0.2705078125,0.19752623258797655,-1.54526214605343,27.78726190662527,1.6233671023549603,fb3f5d801eaa3e25e50b730a8d173000debc6d8f0cf4d2a6d636d21d7c489bc2,,,
33601,0.15,256,1.0,1.0,0.35546875,0.2300091911764706,-1.745055953111784,26.83976199595702,1.5737728685765977,03fccc47e8d78561626173cc412a8fdfdbbd110b5acb0934246b5622df374991,,,
33601,0.15,1024,1.0,1.0,0.34375,0.22580645161290322,-1.570508519949981,26.866144069630483,1.5770854383629722,52390ec6231a4a6e276e383af20098b685994d8b49a991b87b1d8c5d6e362327,,,
33601,1.0,256,1.0,1.0,0.26953125,0.19765625,-1.806148934360818,26.618448872856487,1.6816597506469644,5ee2dfd9ad24e674420200fa31b86ece436b2a505c498461795a8bf7e753360b,,,
33601,1.0,1024,1.0,1.0,0.271484375,0.19797394305962854,-1.806148934360818,26.605569676400435,1.6815212948547051,688ce35184d9ee2edf039c2af9a24e558ac810399941d85091ee91b997eff3ff,,,
33682,0.0,256,1.0,1.0,1.0,0.0,-2.535496300914782,30.657731007038336,0.970163670843794,d858b98c66066b7b2c303f7834809792ea8640b53ca9f4d9e881b45e99e6a841,,,
33682,0.0,1024,1.0,1.0,1.0,0.0,-2.439313598772692,30.706618181966167,0.9715488143995475,4ce8110898a5fb97f425bbbfe8fe9ab79a5c1040e749af02041afae654c793fb,,,
33682,0.15,256,1.0,1.0,1.0,0.0,-2.6689942070499706,30.727660534201988,0.9882197017552603,4e87e47333010aa8e78fffc8893fb570d792cdcff6cb7651dee10b4b192b9b2c,,,
33682,0.15,1024,1.0,1.0,1.0,0.0,-2.615792771073135,30.779909252186474,0.9888390770826555,01e9198205023f841a5790b364c0f2bb734ab88a66f2bbe937dc9d1e6e188972,,,
33682,1.0,256,1.0,1.0,1.0,0.0,-2.87274675108638,31.158155344051465,1.0332392929271732,7d9cc2fd5e44bc0a18d557d7c56d4f1fd924bace9b886b848ec9fc6e1db75c7e,,,
33682,1.0,1024,1.0,1.0,1.0,0.0,-2.87274675108638,31.207653338252076,1.0345099553004857,298b59e0281d0e508aa9839a3badf0abe433b8ff43e90c6882637ede42cfb5da,,,
33764,0.0,256,1.0,1.0,0.95703125,0.041283700980392156,-2.473455601215065,31.018471747112216,1.3837276712668976,a775b3230ee9caa31b87cea7a5d64e9f2f860d2060220487e821981d305aa6a6,,,
33764,0.0,1024,1.0,1.0,0.9736328125,0.02569705370234604,-2.3692327825040254,31.01712736199165,1.3644950140902026,7cf263848921bf148a22179b57023dc727203e50970b0834ef57ab2db685f5b3,,,
33764,0.15,256,1.0,1.0,0.953125,0.04485294117647059,-2.2074076503341917,30.44760911022547,1.3556432459452012,45b22df8144243d7bef48fcece02589ddf746516d01494144a42233c0706c2e0,,,
33764,0.15,1024,1.0,1.0,0.9765625,0.022910557184750734,-1.982609132748748,30.495579826163198,1.3378040276769831,9b03bcbb47631e5eda76c85473a31bd7829b6c96ed3152d58cf6ca0fe73f5c24,,,
33764,1.0,256,1.0,1.0,0.953125,0.04485294117647059,-1.945274139861886,29.163074437866992,1.3152425049468361,ee7f35c6e4e00ad2011f20a7a9ac1dcdf78752f4408aff4c564d4db77c52c788,,,
33764,1.0,1024,1.0,1.0,0.9755859375,0.023841298570381232,-1.945274139861886,29.220937440208015,1.301564892196272,5a754c6fba7ac2b9e629834d72ed67d0cea84e82b149ef158ec57c71ef689716,,,
33845,0.0,256,1.0,1.0,1.0,0.0,-2.0308028749184155,24.208895493690306,1.0344904707244649,12356312798b1a60929699b0577ffe74b937f9cdcabe617a9b75c408f3ae82c7,,,
33845,0.0,1024,1.0,1.0,1.0,0.0,-1.8882237519082916,24.20182691371329,1.0313681822183822,1137f613fb9cc0f913fff6d35baf2b6eaae4259c394312f68ada272fabd0cd2f,,,
33845,0.15,256,1.0,1.0,1.0,0.0,-1.9176512597189337,23.22994871426702,0.9219522872474257,13e049ee4d0ecc7f692ab9660196223df154180df6501fe98f0c558a8a98053a,,,
33845,0.15,1024,1.0,1.0,1.0,0.0,-1.87722582493375,23.253468121335988,0.9206747116918776,913f324ecf4da2e43efcf0b3289c01c469469025e760ea8d446233acbbfbac4a,,,
33845,1.0,256,1.0,1.0,1.0,0.0,-2.035287246706549,23.71230302666942,0.8624661491723796,0618b428eb6ceb4e0cc37a89a80c52f9f65388d29b4191ac1626ff606c4dc29f,,,
33845,1.0,1024,1.0,1.0,1.0,0.0,-2.035287246706549,23.70288116036581,0.860095516819201,b3b77a0db56a2416b2df9cff938641d203d1809f88be818ddb37ca33173a8ab8,,,
33926,0.0,256,1.0,1.0,1.0,0.0,-2.776048312833136,33.39881997361112,1.4203049449218923,9b92fcb0f1be884a76001313ee8023486d0709fefaea92f6ebb27c8041497e8d,,,
33926,0.0,1024,1.0,1.0,1.0,0.0,-2.6824280248447003,33.15983592579786,1.4127341226267547,91ce0da3089d8375ad69c041938119ca0bab09586b3a677a3ecde75e8ce9708f,,,
33926,0.15,256,1.0,1.0,1.0,0.0,-2.4404615400527883,29.717768560446274,1.1454807947416228,565d67f8fdfe370149e3947951c9cba1b52c188afb153df85dd4db8b9b99e1e9,,,
33926,0.15,1024,1.0,1.0,1.0,0.0,-2.3920386373621443,29.447639832693216,1.1347548278014852,876c4e8ff70fa869706e4e7176097441e630fd849053ca89b62870e3f40dae3b,,,
33926,1.0,256,1.0,1.0,1.0,0.0,-2.432981358796318,28.496380482204874,1.1696959246458452,768a01bcdbb479c72c013ef30a3ba60285f92a5696b42b892711b04c6763aeae,,,
33926,1.0,1024,1.0,1.0,1.0,0.0,-2.432981358796317,28.254276824705546,1.1591098026758417,b83ac55bffd96e8ed3a2b55864e5e278573fe88545dcbff6446543bc801ec213,,,
34007,0.0,256,1.0,1.0,1.0,0.0,-2.5400492810114743,33.96257330042762,1.1577340441941906,6b7c6368d000b69068996ad389029f6b03c5d5c255dae00690c230d531ff2f0e,,,
34007,0.0,1024,1.0,1.0,1.0,0.0,-2.5400492810114743,34.00154187542299,1.160017588982797,e64a05c51bb0ca8dfbc7a7d498626a4c7cdf115c69a5f358b0ef10107d6e4def,,,
34007,0.15,256,1.0,1.0,1.0,0.0,-2.5878788400044073,32.59519384947387,1.1121673037107587,d1ab01bad916b4a9494f8375e8aa3862a3e7db7974b88716699c7cb26391f569,,,
34007,0.15,1024,1.0,1.0,1.0,0.0,-2.417497774941398,32.587645997926934,1.1136022477404242,188a9eb3abca49a694dbac16ba1619b8092e61d92a0a44a20241e12a3cbbaafa,,,
34007,1.0,256,1.0,1.0,1.0,0.0,-2.6520652472607624,31.606847791425214,1.148736162308087,fc98cd4f1411397a7f8924597e48150be4520ae0299cd8cc2d8f647b26abb466,,,
34007,1.0,1024,1.0,1.0,1.0,0.0,-2.6520652472607624,31.602961143764773,1.1486347079013246,b3e10b783196de40073be7895cd894ac9520218001d028c72006329ac35c9b9c,,,
34089,0.0,256,1.0,1.0,0.99609375,0.00390625,-2.3033480356976845,27.211511415971785,1.083746953814867,bf8bdd1ce2945dd316cbb5150482ba412c194a81464ce70ce10e65fcc58fd068,,,
34089,0.0,1024,1.0,1.0,0.9970703125,0.0029239598607038123,-2.147109139477106,27.297302640796488,1.0842183333571003,a259f5b3509eb2a1affb93aef6c1624d574a575de72c59f9959b895e69cadabf,,,
34089,0.15,256,1.0,1.0,0.99609375,0.00390625,-2.077970908756775,26.5619438017998,1.0526438361465043,588a47b5e8e36b95012add6f2a7fd3309070012cc13d8cfb0d058d382dbf1bcd,,,
34089,0.15,1024,1.0,1.0,0.9970703125,0.0029239598607038123,-2.0037541663791156,26.637289162765057,1.0520944818592928,4ef242ce6c522ab831e0800e2ceef12087c8b7747a7f3e5a44da9a8fb3056d62,,,
34089,1.0,256,1.0,1.0,0.99609375,0.00390625,-2.2080806627389715,27.081580055695426,1.102274613657919,24919781d5905f20c1173b239b8faf429eff2869c19df095a79026f3f67955ed,,,
34089,1.0,1024,1.0,1.0,0.9970703125,0.0029239598607038123,-2.2080806627389715,27.111474837481484,1.1007119980753508,3177fac5d1cc75a0608267352d13fc4b754b3f8e4a5db97b2a81e030db297e0f,,,
34170,0.0,256,1.0,1.0,1.0,0.0,-2.276821083479844,27.658768178486824,1.1212970137186482,030cc692e1e9fbf3c8ba3054f44a4204877d00710abaaa7219315310ebf35a6d,,,
34170,0.0,1024,1.0,1.0,1.0,0.0,-2.040028561282961,27.63647261172838,1.121970205335257,8c4ea6334988e409dbaea68850db5a5a28ec056e6a5de62d7c0183eb0dbacb30,,,
34170,0.15,256,1.0,1.0,1.0,0.0,-2.1401353736302138,27.323597046431328,1.1465387395759363,7b207841a12529dcbeae0db22dfb5ff07e536c89f35491a765c268c02e086c97,,,
34170,0.15,1024,1.0,1.0,1.0,0.0,-2.0916872286234582,27.301714733718,1.1457049152656813,2c9bd99e8f14419ed3825254d1a7c7d9f6e9d50a42d9bf9d91500c68ff98c24d,,,
34170,1.0,256,1.0,1.0,1.0,0.0,-2.18501990103682,27.958641594414434,1.128777125262804,3926956457def06a53e0fac72a7971f894202437cb7119caae0ecd7d4b0828e4,,,
34170,1.0,1024,1.0,1.0,1.0,0.0,-2.18501990103682,27.93310321437788,1.1297573045112461,de2ecb93176106dd620402765cb2663b5f240d5a3c0d59da323fb3e08a151426,,,
34251,0.0,256,1.0,1.0,1.0,0.0,-2.6126163387108283,33.9159255413974,1.1318887626119185,2ff9ebabc29a5834c2ffc27832cf1d810efb04154dc0775e96c5fe5bbfd31cc3,,,
34251,0.0,1024,1.0,1.0,1.0,0.0,-2.5939623491499093,33.92768457038645,1.1348934020588963,15ca2863d962175286f58288a0b88093909858806b32d7ceb6c714fe750fc938,,,
34251,0.15,256,1.0,1.0,1.0,0.0,-2.286632233993949,30.80441367627699,1.0201056475150385,b752d6bb9623885456c56a27722a8735d03404e595c707fea9662eeb3ad51385,,,
34251,0.15,1024,1.0,1.0,1.0,0.0,-2.2142945978755018,30.867967909610087,1.0249922108729488,2d634c343d817924c16dd6dfcba421151719bbd5a38496c53a2ee80d71a64b06,,,
34251,1.0,256,1.0,1.0,1.0,0.0,-2.303509238213822,29.337069210587526,1.0389952213391331,1771ec024bd7c7cc9d64ae4d9fb546d992c27c040d6b91114eb238f9c1bfcad3,,,
34251,1.0,1024,1.0,1.0,1.0,0.0,-2.303509238213822,29.442843232910054,1.0437075082936171,becdd7b03493b7bcf437f65f4840997cb20c2a434325e517617c1f5b3c30757b,,,
34332,0.0,256,1.0,1.0,1.0,0.0,-2.630143860463077,32.88537899729834,1.0805971685457527,b891a8c264411cbcd034fdc852e09cd460340e6c9df23a15448114563b261ca1,,,
34332,0.0,1024,1.0,1.0,1.0,0.0,-2.4307975173524943,32.854343317370336,1.08165560717514,6c6b504cef7d8acd71b1e2a6edc5527dd2e50a14896dde4dc459708c04a5f69d,,,
34332,0.15,256,1.0,1.0,1.0,0.0,-2.5843498380129564,32.665636545740675,1.0816941445159294,27053ca671459c8b694fc77a1b7333f8f3e5ba8b91885649d10bdc34de4ba768,,,
34332,0.15,1024,1.0,1.0,1.0,0.0,-2.5679952063348974,32.64477038999755,1.0828212810666151,8cdf9d53fa6caaaf147e2d6d59e1f54f7fc1f93361ff09d850469505f5164b46,,,
34332,1.0,256,1.0,1.0,1.0,0.0,-2.441401258684656,31.338682926096,1.1293164375255618,dee3ef0490111cc27be8ce9cec1c7014179629fe3010ab8b545b819d7b1a38c5,,,
34332,1.0,1024,1.0,1.0,1.0,0.0,-2.441401258684656,31.31115694822108,1.1293801484901138,ac74f6b837de3d07b1e6cfd85828874f4b59ed526a48f36418590cee5295c6c0,,,
34413,0.0,256,1.0,1.0,0.99609375,0.00390625,-2.2960035553592846,26.18603920115412,1.0349625876264614,36ed99cbb41fd6d585092df24a7b6a79749be5766f2d74f3435595d4549755aa,,,
34413,0.0,1024,1.0,1.0,0.9970703125,0.0029239598607038123,-2.2501126897077155,26.30274768020061,1.0391057268265707,7c519ded09c9bdac846cf9a8e04172db8e4a5a78577592fd2eb97c44fee15b9d,,,
34413,0.15,256,1.0,1.0,0.99609375,0.00390625,-2.1342655698086808,26.1338066702111,1.0407911587538172,350bafd006536aeca4d929efb1d494ca9164dfeea7e259d49ed713373a24684b,,,
34413,0.15,1024,1.0,1.0,0.9970703125,0.0029239598607038123,-2.1342655698086808,26.25510048545559,1.0440246221932996,714469395d2dd64572e81fb357d93e8a6c8913f0a0e8293776c09bc7f53ead46,,,
34413,1.0,256,1.0,1.0,0.99609375,0.00390625,-2.3434636450371116,26.820743316033838,1.0057519881688646,67ef6deb224f38366e5b4e892d0be3c267513b17e0ec6f48ad1545802611e140,,,
34413,1.0,1024,1.0,1.0,0.9970703125,0.0029239598607038123,-2.3434636450371116,26.94217980447949,1.0073443162041082,012a31db4cc58550f558db39b5209bae7c1211b210d1ee7932e707ab5ee6b98b,,,
34495,0.0,256,1.0,1.0,1.0,0.0,-2.799387687243935,31.548278317667428,1.2353325713893677,b171b8496fc99e6dac671ae85abbcb2fb3b49d8e6ec6476df34df42778d64587,,,
34495,0.0,1024,1.0,1.0,1.0,0.0,-2.687861085978234,31.552326002876438,1.2319909586878126,c3698c3d140871a7e3f9cecdb19efacf30d0b1cd38fc5bac7d2ba35a018a45b3,,,
34495,0.15,256,1.0,1.0,1.0,0.0,-2.6124078328075324,30.27916289584653,1.1760303760910493,f0aa1270179a86e0800c18e50eacef3f9ebe9a642413af74bc0387e8434c43c8,,,
34495,0.15,1024,1.0,1.0,1.0,0.0,-2.52015048196557,30.263535969823682,1.173358417053524,ba89dc013adf2150aa928fbca74363b8f9092951fd2c4bc3a905c47e404d40fd,,,
34495,1.0,256,1.0,1.0,1.0,0.0,-2.527357502505457,29.464707070745266,1.1635442209122457,2ea6348889916bd6787573dfa894405e81eac437abb030b4201c23bfba787614,,,
34495,1.0,1024,1.0,1.0,1.0,0.0,-2.527357502505457,29.452739344752917,1.1625824336584751,9e8d697b51128d149f1a19bde365644c052593b21c79cbac2a819aecf731053a,,,
34576,0.0,256,1.0,1.0,1.0,0.0,-2.4565788704775118,31.5016768453403,1.0759814488685155,8946b50e65d7554e03633c5073962f00089da4136b7564da4f47b5ff0ebb4906,,,
34576,0.0,1024,1.0,1.0,1.0,0.0,-2.4465552920941063,31.41912711798646,1.0718161135115527,3a324a85992e92c6a04d7b2a293d5d6a8f5e7ff05afb3ae47ee331439ecd3dbc,,,
34576,0.15,256,1.0,1.0,1.0,0.0,-2.331953845473529,30.734006538944453,1.050684440024483,d22472d430e2e4fe7a217ef69ec9d464c3b77ce7862b38d8656a30398efd47fa,,,
34576,0.15,1024,1.0,1.0,1.0,0.0,-2.291362024153922,30.66834724115688,1.048266730919029,a880179237dd85ed342f8bbc19d35b3c1cfaa0375c5baf262d2d27b2771f2526,,,
34576,1.0,256,1.0,1.0,1.0,0.0,-2.338268445583309,29.83583754604062,1.111406278705108,f66f0876518ba942370c962ccb0026f828cf20cb62867c02cccc981837a058b4,,,
34576,1.0,1024,1.0,1.0,1.0,0.0,-2.3382684455833083,29.75649011509056,1.110594488827821,da6a2e0939c7eab5651ca0633074afcf35c948007c37b9436f5607498f20b745,,,
34657,0.0,256,1.0,1.0,0.9921875,0.007781862745098039,-1.6284823969977955,21.949010390456447,0.9951650570085668,a912c8b2ce7301c93acf99f8b477deee4d81b3f2b331ecad58aa67831fd1385d,,,
34657,0.0,1024,1.0,1.0,0.9951171875,0.004863720369012708,-1.616550111078376,22.110541837114965,0.9960038930348015,e85e132cad886fcd175a9a808f1c77746994a308f14544643a97d03d1565bcb2,,,
34657,0.15,256,1.0,1.0,0.83203125,0.1403033088235294,-1.6392888606367468,23.69293774058623,1.215482433093571,43c9a9d2feaf1506b340b7513782b5ae5dfa6902f148bd51de0e1b73619494ed,,,
34657,0.15,1024,1.0,1.0,0.8779296875,0.10727391098484848,-1.518003406017506,23.862989405483162,1.2129732274965328,e7968d7131d060c815b3b9196488538051722d2bef8b7fcb37dd68b8cbd0c0e5,,,
34657,1.0,256,1.0,1.0,0.625,0.23529411764705882,-1.5793353457084773,23.94256444985541,1.2840395684348334,1671096b18171cd1c1d10da5a7a8548c31decbb4a2ecf3c1371872b85c3b8d8f,,,
34657,1.0,1024,1.0,1.0,0.681640625,0.21721881109481916,-1.5793353457084773,24.087759503173363,1.277549671367218,d5514161820909d2556e72ba9c5d4568c6f1304735b8825021154e4cef7693e5,,,
34738,0.0,256,1.0,1.0,1.0,0.0,-1.948669548425312,23.632250211377563,1.056657037873008,76fa3bbe148b300df664268e2e741758fea121fa981d5f75a01a3038147ede36,,,
34738,0.0,1024,1.0,1.0,1.0,0.0,-1.7196940855545382,23.673095055147893,1.0571023003218567,370b941a2681229949c57d82fca4230e7a5e9040a4d93ffd31bc0aab1fdcadd5,,,
34738,0.15,256,1.0,1.0,0.984375,0.015441176470588236,-1.7627984069708975,22.57108342644602,1.2239351154526281,17dc39686e76f59dafa24374d2df6a7638f59eba342bb8d1bfb442211f6ca2de,,,
34738,0.15,1024,1.0,1.0,0.990234375,0.009679710410557185,-1.7627984069708975,22.655060901324116,1.2242795546495184,294884b163eefa0d25f7410c08bd7c7a50e598ae9f0a892c24a35c1e816a5c52,,,
34738,1.0,256,1.0,1.0,0.93359375,0.062239583333333334,-2.001397807816883,23.236530290856077,1.270667756578477,f6c7a39c4da3a1ed79944c7e024a37fe8b2d8f637c84062309067707f1f6a7e9,,,
34738,1.0,1024,1.0,1.0,0.9404296875,0.05607645252932551,-2.001397807816883,23.319198838905265,1.2684431078300487,7977c68e1602523cde03d4b82aa6b2bd50418084cf5b6e915a588e661b2b48f0,,,
34819,0.0,256,1.0,1.0,1.0,0.0,-2.6542804001594047,31.85061707613525,1.0332824439385422,3a63674fbfb02458db0b1a7b09b6b5204ba3dd4e6b746d1219b2cb2fa2ee8955,,,
34819,0.0,1024,1.0,1.0,1.0,0.0,-2.6316393861182075,32.00367190830992,1.0410512492250088,b6980bd6b2093a24014c948908ca1e577bcf157cc5f4b1658291827fd43fc937,,,
34819,0.15,256,1.0,1.0,1.0,0.0,-2.6112488073136317,30.613781207176363,0.9898070059081151,0f9058d3789fe5424936764540326948c170205a6efc28dcb1631be431695531,,,
34819,0.15,1024,1.0,1.0,1.0,0.0,-2.441165858918855,30.783510580604737,0.9966950002770953,944074990c29a5e4986a70addf5699566fa844ffadfb9b45ba839e4448c5ac81,,,
34819,1.0,256,1.0,1.0,1.0,0.0,-2.525206554881584,30.78274214906516,1.0682542857412123,35075c15f2c2048b9da66f19eaadc777516db21d0957b299159d53e74747ac8e,,,
34819,1.0,1024,1.0,1.0,1.0,0.0,-2.525206554881583,30.954285914175994,1.076001200316531,d94a6fadc3b736c9ef47a4b918e3cf2dab81a4dcb175a2acdbbc5edde18f53c0,,,
34901,0.0,256,1.0,1.0,1.0,0.0,-2.882404202391526,33.0875526851881,1.0466311210254844,6e7f349c1cfcdbd64e6c7baa48b64e6977e1e79c3477e9ad107eae287d848fdd,,,
34901,0.0,1024,1.0,1.0,1.0,0.0,-2.6704616665447265,33.291833519184955,1.0544402148042358,f2721c9e2aa72bcb45e7224b8221ff6f129b36abc38985cad4a2fcde7accf763,,,
34901,0.15,256,1.0,1.0,1.0,0.0,-2.966617029614561,33.49731893456336,1.077489997996363,9df1de89aabda77dc11c3805549b3f398c223334f14a075b5cc3667ab1eb4815,,,
34901,0.15,1024,1.0,1.0,1.0,0.0,-2.9511935706889476,33.71748903988557,1.0877913610711827,72097db3569eea1993dbae7c94136ba08a7d2a89b276a8b02dcf137aba8fe11a,,,
34901,1.0,256,1.0,1.0,1.0,0.0,-3.0839524397234612,32.92014339337386,1.147317836771766,c83c28fe0ed9be1e670498acf221d39eb51cbc71181ef4b66fdc7b27e1d84e20,,,
34901,1.0,1024,1.0,1.0,1.0,0.0,-3.0839524397234612,33.14011526847789,1.1575780702857805,78588ee6d374b774e19b47637941ea91fe0171472c800ccfca3c47ee737be4ac,,,
34982,0.0,256,1.0,1.0,1.0,0.0,-2.036663922847891,22.779040867268463,0.8514485480436682,707885a563f55271346011b2d60d8d9e14b8caec37eb00b4e6a826d985615f23,,,
34982,0.0,1024,1.0,1.0,1.0,0.0,-1.8283860781521644,22.85030187208406,0.8506410496022859,c5c2826878d9e774d5725d6f0e1cb9391d36f3082b753d35ea432e366ce9924c,,,
34982,0.15,256,1.0,1.0,1.0,0.0,-1.7243251801965958,22.347260962474028,0.8419116637063432,3f85e122d47c140e6273fbd10d464ec8dc75f615c3512245a28dfa1b3d6b3526,,,
34982,0.15,1024,1.0,1.0,1.0,0.0,-1.7229109388209087,22.415595180061032,0.8406381410351496,876833b317c513694fee8b14cff56fcaf1587bfb8dc0efd9977fe7a3f3f61f06,,,
34982,1.0,256,1.0,1.0,1.0,0.0,-1.8593570960299335,22.56489625246955,0.7781074941878522,e95cba1b3341a0ede1ec3e995601be1506d5e93c01db7c88de7763fb2a259540,,,
34982,1.0,1024,1.0,1.0,1.0,0.0,-1.8593570960299326,22.663932505447264,0.7807873985073024,f1533da5ff2f06c463a481d0fb048811bf4e353a309a474c5ed7b5fabe539086,,,
35063,0.0,256,1.0,1.0,0.99609375,0.00390625,-1.7024778748598752,26.814718407461257,1.2209931977833974,31564cfc7d0aa1bee39084671a5c31d503d463996eb8e363f8f75d4d18407109,,,
35063,0.0,1024,1.0,1.0,0.9970703125,0.0029239598607038123,-1.7024778748598752,26.84451532524493,1.228674973043282,cc786884201a77b9c51f5dd741afd6b1da4af9810599c3b31062687cba9a3288,,,
