origin,N,estimate,clipped_for_scoring,variance_estimate,correction_variance,interval,interval_type,n0,n1,pilot_c0,pilot_c1,pilot_v0,pilot_v1,budget_seconds,estimator_seconds,allocation_and_estimator_seconds,allocation_stream,cheap_stream,correction_stream
35550,1024,0.0,0.0,0.0,0.0,"[-0.24684089146090143, 0.24684089146090143]","Hoeffding union 95%, untruncated",342,315,0.0001864996156655252,0.0002238764427602291,0.0,0.0,0.1343281902372837,0.08498549461364746,0.09978281520307064,1034,1044,1054
35632,256,0.5736434108527132,0.5736434108527132,0.0019107550627967072,0.24648740310077522,"[0.05132732400561002, 1.0959594976998164]","Hoeffding union 95%, untruncated",32,129,0.00019175131455995142,0.00023378143669106066,0.0,0.24503968253968253,0.03651988506317139,0.030159790068864822,0.045676639303565025,266,276,286
35632,1024,0.5437956204379562,0.5437956204379562,0.00045353188963520005,0.24853547552008964,"[0.1596619883960741, 0.9279292524798382]","Hoeffding union 95%, untruncated",33,548,0.00019793747924268246,0.00022347393678501248,0.0,0.2537202380952381,0.1291377730667591,0.11259440705180168,0.12793036550283432,1034,1044,1054
35713,256,0.0,0.0,0.0,0.0,"[-0.5655307963300229, 0.5655307963300229]","Hoeffding union 95%, untruncated",63,61,0.0002667071530595422,0.00030911248177289963,0.0,0.0,0.03582033887505531,0.029051857069134712,0.049347756430506706,266,276,286
35713,1024,0.0,0.0,0.0,0.0,"[-0.26579500240655957, 0.26579500240655957]","Hoeffding union 95%, untruncated",292,273,0.00023264079936780035,0.0002702549973037094,0.0,0.0,0.1419838946312666,0.0964456032961607,0.11428103223443031,1034,1044,1054
35794,256,0.05952380952380952,0.05952380952380952,0.0006744665737781056,0.05665519219736087,"[-0.4212744963447498, 0.5403221153923689]","Hoeffding union 95%, untruncated",88,84,0.00020072824554517865,0.00022666362929157913,0.0,0.0,0.03693968802690506,0.029072843492031097,0.044064247980713844,266,276,286
35794,1024,0.0762987012987013,0.0762987012987013,0.00011459708858346809,0.07059180656741634,"[-0.29683323134539824, 0.44943063394280086]","Hoeffding union 95%, untruncated",34,616,0.00020311502157710493,0.00022839204757474363,0.0,0.04538690476190476,0.14796947687864304,0.12315217219293118,0.13825270906090736,1034,1044,1054
35875,256,0.0,0.0,0.0,0.0,"[-0.47171200310398465, 0.47171200310398465]","Hoeffding union 95%, untruncated",92,87,0.00019838419393636286,0.00023581524146720767,0.0,0.0,0.03909793496131897,0.03543112799525261,0.05100099556148052,266,276,286
35875,1024,0.0,0.0,0.0,0.0,"[-0.25566076979191205, 0.25566076979191205]","Hoeffding union 95%, untruncated",318,294,0.00020359945483505726,0.0002434451598674059,0.0,0.0,0.13660034351050854,0.08042956329882145,0.09650051593780518,1034,1044,1054
35956,256,0.0,0.0,0.0,0.0,"[-0.47626989777305023, 0.47626989777305023]","Hoeffding union 95%, untruncated",91,85,0.00019111507572233677,0.00023096188670024276,0.0,0.0,0.03719172812998295,0.030840635299682617,0.04681888781487942,266,276,286
35956,1024,0.0,0.0,0.0,0.0,"[-0.25566076979191205, 0.25566076979191205]","Hoeffding union 95%, untruncated",318,294,0.0001928315032273531,0.00023062879336066544,0.0,0.0,0.1292621660977602,0.08395013585686684,0.09918712452054024,1034,1044,1054
36038,256,0.0,0.0,0.0,0.0,"[-0.4479951748136064, 0.4479951748136064]","Hoeffding union 95%, untruncated",103,96,0.0001879319315776229,0.00022720950073562562,0.0,0.0,0.04145427234470844,0.035538818687200546,0.0506101343780756,266,276,286
36038,1024,0.0,0.0,0.0,0.0,"[-0.24916401202932456, 0.24916401202932456]","Hoeffding union 95%, untruncated",336,309,0.0001910568680614233,0.00023049605078995228,0.0,0.0,0.13556192070245743,0.08286498859524727,0.09810040891170502,1034,1044,1054
36119,256,0.0,0.0,0.0,0.0,"[-0.479909337575835, 0.479909337575835]","Hoeffding union 95%, untruncated",89,84,0.000191838713362813,0.00023027299903333187,0.0,0.0,0.036488885059952736,0.03056943230330944,0.04579233005642891,266,276,286
36119,1024,0.0033333333333333335,0.0033333333333333335,1.111111111111111e-05,0.003333333333333333,"[-0.25059216756809305, 0.25725883423475976]","Hoeffding union 95%, untruncated",318,300,0.0002021022082772106,0.0002311146236024797,0.0,0.0,0.13387644663453102,0.0783226452767849,0.09364939667284489,1034,1044,1054
36200,256,0.0,0.0,0.0,0.0,"[-0.5162817036568326, 0.5162817036568326]","Hoeffding union 95%, untruncated",76,73,0.00022999304928816855,0.00026860766229219735,0.0,0.0,0.0371867511421442,0.026929859071969986,0.04465560056269169,266,276,286
36200,1024,0.0,0.0,0.0,0.0,"[-0.24772633281014356, 0.24772633281014356]","Hoeffding union 95%, untruncated",339,313,0.00018733751494437456,0.00022483934299089015,0.0,0.0,0.13405128754675388,0.08390732668340206,0.09878487326204777,1034,1044,1054
36281,256,0.0,0.0,0.0,0.0,"[-0.4572729394076524, 0.4572729394076524]","Hoeffding union 95%, untruncated",97,93,0.00018789817113429308,0.00021468321210704744,0.0,0.0,0.03849058039486408,0.03410445712506771,0.0483197346329689,266,276,286
36281,1024,0.0,0.0,0.0,0.0,"[-0.24749022710508367, 0.24749022710508367]","Hoeffding union 95%, untruncated",341,313,0.00018962743342854083,0.00022927677491679788,0.0,0.0,0.1367601566016674,0.08155835047364235,0.09671492502093315,1034,1044,1054
36362,256,0.0,0.0,0.0,0.0,"[-0.4955464860046669, 0.4955464860046669]","Hoeffding union 95%, untruncated",83,79,0.0001961199741344899,0.00023374884040094912,0.0,0.0,0.03488997370004654,0.028485378250479698,0.04393644817173481,266,276,286
36362,1024,0.0,0.0,0.0,0.0,"[-0.25007462688425186, 0.25007462688425186]","Hoeffding union 95%, untruncated",333,307,0.00019209779566153884,0.00022966653341427445,0.0,0.0,0.13481347262859344,0.08756350167095661,0.10275089740753174,1034,1044,1054
36444,256,0.0,0.0,0.0,0.0,"[-0.5330468757031647, 0.5330468757031647]","Hoeffding union 95%, untruncated",32,119,0.00022695990628562868,0.0002678742166608572,0.0,0.015625,0.0395643375813961,0.03110482729971409,0.048941852524876595,266,276,286
36444,1024,0.0,0.0,0.0,0.0,"[-0.2696909464230447, 0.2696909464230447]","Hoeffding union 95%, untruncated",284,265,0.00022717623505741358,0.00026504884590394795,0.0,0.0,0.13496213406324387,0.07350294478237629,0.09094779565930367,1034,1044,1054
36525,256,0.0,0.0,0.0,0.0,"[-0.5050750127345102, 0.5050750127345102]","Hoeffding union 95%, untruncated",80,76,0.00021137928706593812,0.00024990891688503325,0.0,0.0,0.03601553291082382,0.030246609821915627,0.04680483788251877,266,276,286
36525,1024,0.0,0.0,0.0,0.0,"[-0.27497455368618606, 0.27497455368618606]","Hoeffding union 95%, untruncated",273,255,0.00024026251048780978,0.00027976141427643597,0.0,0.0,0.13736243918538094,0.07206331379711628,0.09053837135434151,1034,1044,1054
36606,256,0.0,0.0,0.0,0.0,"[-0.4965341780597572, 0.4965341780597572]","Hoeffding union 95%, untruncated",82,79,0.00020742317428812385,0.000233856204431504,0.0,0.0,0.03591233119368553,0.02846982702612877,0.04390110820531845,266,276,286
36606,1024,0.0,0.0,0.0,0.0,"[-0.25139787295335025, 0.25139787295335025]","Hoeffding union 95%, untruncated",329,304,0.00019737932598218322,0.00023520924150943756,0.0,0.0,0.1368627194315195,0.07978775165975094,0.09532089717686176,1034,1044,1054
36687,256,0.0,0.0,0.0,0.0,"[-0.49043877527375485, 0.49043877527375485]","Hoeffding union 95%, untruncated",84,81,0.000231072714086622,0.00026877372874878347,0.0,0.0,0.04140055924654007,0.029497046023607254,0.04719486087560654,266,276,286
36687,1024,0.0,0.0,0.0,0.0,"[-0.26870090332527835, 0.26870090332527835]","Hoeffding union 95%, untruncated",286,267,0.00022635143250226974,0.0002647165092639625,0.0,0.0,0.13572329841554165,0.07389381527900696,0.09130161814391613,1034,1044,1054
36769,256,0.4503311258278146,0.4503311258278146,0.0016502200195897838,0.24918322295805737,"[-0.052250114220652455, 0.9529123658762817]","Hoeffding union 95%, untruncated",32,151,0.00019542776863090694,0.0002354509779252112,0.0,0.25,0.042007312178611755,0.03387411870062351,0.04946077615022659,266,276,286
36769,1024,0.4250936329588015,0.4250936329588015,0.0004585160153408802,0.24484755219203003,"[0.03931297628921476, 0.8108742896283883]","Hoeffding union 95%, untruncated",33,534,0.0001958027423825115,0.00023677456192672253,0.0,0.25,0.1330864131450653,0.1091122217476368,0.12477630190551281,1034,1044,1054
36850,256,0.0,0.0,0.0,0.0,"[-0.48273830943461293, 0.48273830943461293]","Hoeffding union 95%, untruncated",88,83,0.00018494174582883716,0.00022243030252866447,0.0,0.0,0.035035185515880585,0.03176513500511646,0.046471064910292625,266,276,286
36850,1024,0.0,0.0,0.0,0.0,"[-0.2576749461926957, 0.2576749461926957]","Hoeffding union 95%, untruncated",314,289,0.00020581984426826239,0.00024629844119772315,0.0,0.0,0.1360349114984274,0.07906245067715645,0.09528397582471371,1034,1044,1054
36931,256,0.017543859649122806,0.017543859649122806,0.00015253161626313882,0.017388604253997825,"[-0.5213904852416773, 0.5564782045399228]","Hoeffding union 95%, untruncated",32,114,0.00022113887825980783,0.0002592972887214273,0.0,0.015625,0.036808665841817856,0.033733926713466644,0.050824666395783424,266,276,286
36931,1024,0.029310344827586206,0.029310344827586206,4.9138598469212775e-05,0.02850038711214341,"[-0.34031536920822975, 0.39893605886340217]","Hoeffding union 95%, untruncated",36,580,0.00018839194672182202,0.00022538797929883003,0.0,0.015625,0.13771963492035866,0.11535823903977871,0.13025442138314247,1034,1044,1054
37012,256,0.0,0.0,0.0,0.0,"[-0.5140907549749325, 0.5140907549749325]","Hoeffding union 95%, untruncated",78,73,0.0001906123070511967,0.00023424401297234,0.0,0.0,0.03230709582567215,0.027283651754260063,0.042753927409648895,266,276,286
37012,1024,0.0,0.0,0.0,0.0,"[-0.25047254883265285, 0.25047254883265285]","Hoeffding union 95%, untruncated",332,306,0.00019549313583411276,0.00023360777413472533,0.0,0.0,0.13666672632098198,0.08008338138461113,0.09606772102415562,1034,1044,1054
37093,256,0.0,0.0,0.0,0.0,"[-0.479909337575835, 0.479909337575835]","Hoeffding union 95%, untruncated",89,84,0.00018865085439756513,0.0002263817295897752,0.0,0.0,0.03598238341510296,0.03278600797057152,0.04777633398771286,266,276,286
37093,1024,0.0,0.0,0.0,0.0,"[-0.25139787295335025, 0.25139787295335025]","Hoeffding union 95%, untruncated",329,304,0.00019727283506654203,0.0002348843845538795,0.0,0.0,0.13656826689839363,0.08719896897673607,0.10272904857993126,1034,1044,1054
37175,256,0.0,0.0,0.0,0.0,"[-0.4780036708585298, 0.4780036708585298]","Hoeffding union 95%, untruncated",89,85,0.00019115029135718942,0.00021685395040549338,0.0,0.0,0.035565098747611046,0.03282419964671135,0.047195570543408394,266,276,286
37175,1024,0.0,0.0,0.0,0.0,"[-0.24233332998474943, 0.24233332998474943]","Hoeffding union 95%, untruncated",350,329,0.00019978266209363937,0.00022861355682834983,0.0,0.0,0.1453908383846283,0.10546798817813396,0.12062938325107098,1034,1044,1054
37256,256,0.07051282051282051,0.07051282051282051,0.0004228436300396598,0.06596360628618693,"[-0.42817615856404223, 0.5692017995896833]","Hoeffding union 95%, untruncated",32,156,0.00019283962319605052,0.00023098880774341524,0.0,0.07316468253968254,0.042533157393336296,0.03272516839206219,0.04799078777432442,266,276,286
37256,1024,0.04316546762589928,0.04316546762589928,9.928415872725174e-05,0.041401494189263977,"[-0.3594776455145639, 0.4458085807663625]","Hoeffding union 95%, untruncated",33,417,0.00026027890271507204,0.00031640997622162104,0.0,0.05952380952380952,0.14074910432100296,0.06630032509565353,0.08709180913865566,1034,1044,1054
37337,256,0.4027777777777778,0.4027777777777778,0.0016821527238193902,0.2422299922299922,"[-0.10558955503105372, 0.9111451105866093]","Hoeffding union 95%, untruncated",32,144,0.00019437496666796505,0.00022052379790693521,0.0,0.24776785714285715,0.038108356297016144,0.03344022482633591,0.04867862910032272,266,276,286
37337,1024,0.41354723707664887,0.41354723707664887,0.0004330819996123551,0.24295900178253121,"[0.030887446720615663, 0.796207027432682]","Hoeffding union 95%, untruncated",33,561,0.00019435543799772859,0.00023179443087428808,0.0,0.25,0.13669275678694248,0.10819257609546185,0.12351972423493862,1034,1044,1054
37418,256,0.0,0.0,0.0,0.0,"[-0.5117416411463422, 0.5117416411463422]","Hoeffding union 95%, untruncated",78,74,0.00020027908612973988,0.00023882961249910295,0.0,0.0,0.033522794023156166,0.029798271134495735,0.045568929985165596,266,276,286
37418,1024,0.0,0.0,0.0,0.0,"[-0.2762393203363568, 0.2762393203363568]","Hoeffding union 95%, untruncated",272,252,0.0002333465963602066,0.0002777966146823019,0.0,0.0,0.13381576538085938,0.0690317153930664,0.08731557242572308,1034,1044,1054
37499,256,0.0,0.0,0.0,0.0,"[-0.48273830943461293, 0.48273830943461293]","Hoeffding union 95%, untruncated",88,83,0.00019183647236786783,0.00023340070038102567,0.0,0.0,0.036530107259750366,0.031313810497522354,0.04676438868045807,266,276,286
37499,1024,0.0,0.0,0.0,0.0,"[-0.2522083490209108, 0.2522083490209108]","Hoeffding union 95%, untruncated",327,302,0.00019613964832387865,0.00023415597388520837,0.0,0.0,0.13508439622819424,0.08265628851950169,0.09815766662359238,1034,1044,1054
37581,256,0.0,0.0,0.0,0.0,"[-0.5050750127345102, 0.5050750127345102]","Hoeffding union 95%, untruncated",80,76,0.00022905456717126071,0.00026717971195466816,0.0,0.0,0.03898507356643677,0.029811089858412743,0.04741351306438446,266,276,286
37581,1024,0.0,0.0,0.0,0.0,"[-0.254397773747042, 0.254397773747042]","Hoeffding union 95%, untruncated",321,297,0.0002034388016909361,0.00024108440265990794,0.0,0.0,0.13713988848030567,0.08066556602716446,0.09659414552152157,1034,1044,1054
37662,256,0.0,0.0,0.0,0.0,"[-0.47171200310398465, 0.47171200310398465]","Hoeffding union 95%, untruncated",92,87,0.00022571143927052617,0.0002663636114448309,0.0,0.0,0.044235710054636,0.032990410923957825,0.050586502999067307,266,276,286
37662,1024,0.0,0.0,0.0,0.0,"[-0.2972687325127228, 0.2972687325127228]","Hoeffding union 95%, untruncated",234,218,0.00027133937692269683,0.00032047045533545315,0.0,0.0,0.13382185623049736,0.06469457224011421,0.0857429001480341,1034,1044,1054
37743,256,0.0,0.0,0.0,0.0,"[-0.5522527064683793, 0.5522527064683793]","Hoeffding union 95%, untruncated",66,64,0.00026659807190299034,0.0003058798029087484,0.0,0.0,0.037640513852238655,0.028544960543513298,0.048621831461787224,266,276,286
37743,1024,0.0,0.0,0.0,0.0,"[-0.253566114816805, 0.253566114816805]","Hoeffding union 95%, untruncated",323,299,0.00020258344011381269,0.0002409785520285368,0.0,0.0,0.13775472529232502,0.08485060557723045,0.10077090561389923,1034,1044,1054
37824,256,0.0,0.0,0.0,0.0,"[-0.44049486766673884, 0.44049486766673884]","Hoeffding union 95%, untruncated",105,100,0.00019692149362526834,0.00022245137370191514,0.0,0.0,0.04315675236284733,0.03485099412500858,0.04956642538309097,266,276,286
37824,1024,0.0,0.0,0.0,0.0,"[-0.25047254883265285, 0.25047254883265285]","Hoeffding union 95%, untruncated",332,306,0.0001988978183362633,0.00023699132725596428,0.0,0.0,0.13876840099692345,0.0795170683413744,0.09519666247069836,1034,1044,1054
37906,256,0.36363636363636365,0.36363636363636365,0.0017664500662418774,0.2331714087439278,"[-0.15570076878310102, 0.8829734960558283]","Hoeffding union 95%, untruncated",32,132,0.00018955947598442435,0.0002273295831400901,0.0,0.21825396825396826,0.03632437624037266,0.031804004684090614,0.04684848710894585,266,276,286
37906,1024,0.31135531135531136,0.31135531135531136,0.00039341868155256605,0.21480660012770106,"[-0.07300972551787677, 0.6957203482284995]","Hoeffding union 95%, untruncated",33,546,0.0001960465160664171,0.00023448927095159888,0.0,0.23809523809523808,0.13458672165870667,0.10940668731927872,0.12490300461649895,1034,1044,1054
37987,256,0.0,0.0,0.0,0.0,"[-0.4836425610572044, 0.4836425610572044]","Hoeffding union 95%, untruncated",87,83,0.00020504783606156707,0.0002309030678588897,0.0,0.0,0.03722754120826721,0.029830757528543472,0.04510549455881119,266,276,286
37987,1024,0.0,0.0,0.0,0.0,"[-0.2395706049808391, 0.2395706049808391]","Hoeffding union 95%, untruncated",364,334,0.0001957255881279707,0.0002372680464759469,0.0,0.0,0.15059217251837254,0.09745212458074093,0.1131381019949913,1034,1044,1054
38068,256,0.0,0.0,0.0,0.0,"[-0.4836425610572044, 0.4836425610572044]","Hoeffding union 95%, untruncated",87,83,0.000191836355952546,0.00023080973187461495,0.0,0.0,0.0360389519482851,0.030759092420339584,0.04602057486772537,266,276,286
38068,1024,0.0,0.0,0.0,0.0,"[-0.25970244542196325, 0.25970244542196325]","Hoeffding union 95%, untruncated",308,285,0.00020697506261058152,0.00024583705817349255,0.0,0.0,0.1341701876372099,0.07675678841769695,0.0929862093180418,1034,1044,1054
38149,256,0.0,0.0,0.0,0.0,"[-0.4894859419151023, 0.4894859419151023]","Hoeffding union 95%, untruncated",85,81,0.00021323293913155794,0.0002510946651455015,0.0,0.0,0.03850192949175835,0.02976209856569767,0.04633599705994129,266,276,286
38149,1024,0.0,0.0,0.0,0.0,"[-0.2579422522332111, 0.2579422522332111]","Hoeffding union 95%, untruncated",312,289,0.00020441031665541232,0.00024300796212628484,0.0,0.0,0.1343352198600769,0.07816050760447979,0.09422022849321365,1034,1044,1054
38230,256,0.0,0.0,0.0,0.0,"[-0.488549776433595, 0.488549776433595]","Hoeffding union 95%, untruncated",86,81,0.00019628950394690037,0.00023431124282069504,0.0,0.0,0.03610298037528992,0.029682837426662445,0.04515937715768814,266,276,286
38230,1024,0.0,0.0,0.0,0.0,"[-0.2562174142872467, 0.2562174142872467]","Hoeffding union 95%, untruncated",316,293,0.00020142062567174435,0.00023933904594741762,0.0,0.0,0.13389399833977222,0.07709805108606815,0.09314264543354511,1034,1044,1054
38312,256,0.0,0.0,0.0,0.0,"[-0.48747408860498054, 0.48747408860498054]","Hoeffding union 95%, untruncated",85,82,0.0002016957732848823,0.00022807344794273376,0.0,0.0,0.036113353446125984,0.03252867981791496,0.04759982414543629,266,276,286
38312,1024,0.0,0.0,0.0,0.0,"[-0.2412373231134076, 0.2412373231134076]","Hoeffding union 95%, untruncated",351,333,0.0002021428372245282,0.000227816664846614,0.0,0.0,0.14692656695842743,0.10132087022066116,0.11636666394770145,1034,1044,1054
38393,256,0.0,0.0,0.0,0.0,"[-0.46062801905375406, 0.46062801905375406]","Hoeffding union 95%, untruncated",97,91,0.00019245431758463383,0.00023063161643221974,0.0,0.0,0.03982333652675152,0.035345738753676414,0.050596071407198906,266,276,286
38393,1024,0.0,0.0,0.0,0.0,"[-0.2586825843735247, 0.2586825843735247]","Hoeffding union 95%, untruncated",311,287,0.0002022934495471418,0.0002411227615084499,0.0,0.0,0.13241404481232166,0.08390197530388832,0.10046038217842579,1034,1044,1054
38474,256,0.0,0.0,0.0,0.0,"[-0.5151755589237845, 0.5151755589237845]","Hoeffding union 95%, untruncated",77,73,0.00019158574286848307,0.00023004674585536122,0.0,0.0,0.031730892136693,0.0270160473883152,0.042228225618600845,266,276,286
38474,1024,0.0,0.0,0.0,0.0,"[-0.24850172165204548, 0.24850172165204548]","Hoeffding union 95%, untruncated",337,311,0.00019076786702498794,0.00022871207329444587,0.0,0.0,0.13566431775689125,0.08348775468766689,0.09861229918897152,1034,1044,1054
38555,256,0.0,0.0,0.0,0.0,"[-0.488549776433595, 0.488549776433595]","Hoeffding union 95%, untruncated",86,81,0.00019346072804182768,0.00023720975150354207,0.0,0.0,0.03591318055987358,0.028883110731840134,0.044587500393390656,266,276,286
38555,1024,0.0,0.0,0.0,0.0,"[-0.24811311729575852, 0.24811311729575852]","Hoeffding union 95%, untruncated",338,312,0.00019329882343299687,0.000231581594562158,0.0,0.0,0.1378382444381714,0.08966166712343693,0.10498626343905926,1034,1044,1054
38636,256,0.0,0.0,0.0,0.0,"[-0.48471369354479343, 0.48471369354479343]","Hoeffding union 95%, untruncated",88,82,0.0001905833778437227,0.00023067885194905102,0.0,0.0,0.03591259382665157,0.029069941490888596,0.04434990882873535,266,276,286
38636,1024,0.0,0.0,0.0,0.0,"[-0.2739254268561549, 0.2739254268561549]","Hoeffding union 95%, untruncated",275,257,0.0002377420023549348,0.0002755788154900074,0.0,0.0,0.13653542660176754,0.06966241635382175,0.0878027155995369,1034,1044,1054
38718,256,0.0,0.0,0.0,0.0,"[-0.504050283410737, 0.504050283410737]","Hoeffding union 95%, untruncated",81,76,0.00020162895089015365,0.0002551375946495682,0.0,0.0,0.035828543826937675,0.026646463200449944,0.04467141069471836,266,276,286
38718,1024,0.0,0.0,0.0,0.0,"[-0.25871922861900315, 0.25871922861900315]","Hoeffding union 95%, untruncated",313,286,0.00020037032663822174,0.000245563656790182,0.0,0.0,0.13313392363488674,0.07862607017159462,0.09485030360519886,1034,1044,1054
38799,256,0.41739130434782606,0.41739130434782606,0.0021331210824793554,0.24530892448512587,"[-0.12033489444751205, 0.9551175031431642]","Hoeffding union 95%, untruncated",32,115,0.00021627524984069169,0.0002543855516705662,0.0,0.23387896825396826,0.03641721419990063,0.029841458424925804,0.046622008085250854,266,276,286
38799,1024,0.3237704918032787,0.3237704918032787,0.000449575278112406,0.21939273571885412,"[-0.06791216769059655, 0.715453151297154]","Hoeffding union 95%, untruncated",33,488,0.00021725543774664402,0.0002586798509582877,0.0,0.2418154761904762,0.13361065462231636,0.0763462446630001,0.09343442507088184,1034,1044,1054
38880,256,0.0,0.0,0.0,0.0,"[-0.4735519590161613, 0.4735519590161613]","Hoeffding union 95%, untruncated",92,86,0.00018882486619986594,0.00022713214275427163,0.0,0.0,0.03719186969101429,0.031230470165610313,0.04628436453640461,266,276,286
38880,1024,0.0,0.0,0.0,0.0,"[-0.25418776347370037, 0.25418776347370037]","Hoeffding union 95%, untruncated",316,300,0.0002101094287354499,0.00023579091066494584,0.0,0.0,0.137541051954031,0.09909609518945217,0.11466901190578938,1034,1044,1054
38961,256,0.5217391304347826,0.5217391304347826,0.001363537760699123,0.25089094796863864,"[0.04182835229924953, 1.0016499085703157]","Hoeffding union 95%, untruncated",32,184,0.00019101324141956866,0.00021668948465958238,0.0,0.23387896825396826,0.046255843713879585,0.03821856714785099,0.05256306752562523,266,276,286
38961,1024,0.5618556701030928,0.5618556701030928,0.00042370718773854964,0.24659758326383588,"[0.18147154873026872, 0.9422397914759169]","Hoeffding union 95%, untruncated",33,582,0.00018649082630872726,0.00022448005620390177,0.0,0.23809523809523808,0.13704340904951096,0.1161856111139059,0.13103384710848331,1034,1044,1054
39042,256,0.0,0.0,0.0,0.0,"[-0.4856179451673849, 0.4856179451673849]","Hoeffding union 95%, untruncated",87,82,0.00018862271099351346,0.00022651776089332998,0.0,0.0,0.0352871660143137,0.030484981834888458,0.04546609707176685,266,276,286
39042,1024,0.0,0.0,0.0,0.0,"[-0.24865289473312235, 0.24865289473312235]","Hoeffding union 95%, untruncated",338,310,0.00018672927399165928,0.00022510209237225354,0.0,0.0,0.13314334116876125,0.0888080932199955,0.10372923500835896,1034,1044,1054
39124,256,0.0,0.0,0.0,0.0,"[-0.504050283410737, 0.504050283410737]","Hoeffding union 95%, untruncated",81,76,0.00018408079631626606,0.0002314009761903435,0.0,0.0,0.032575108110904694,0.026884587481617928,0.04220711626112461,266,276,286
39124,1024,0.0,0.0,0.0,0.0,"[-0.24967859809356213, 0.24967859809356213]","Hoeffding union 95%, untruncated",334,308,0.00019050209084525704,0.0002276264422107488,0.0,0.0,0.1339956484735012,0.08139126002788544,0.096456253901124,1034,1044,1054
39205,256,0.0,0.0,0.0,0.0,"[-0.4320706479341919, 0.4320706479341919]","Hoeffding union 95%, untruncated",109,104,0.0001938619534485042,0.0002201635215897113,0.0,0.0,0.04424677789211273,0.035641537979245186,0.05020917020738125,266,276,286
39205,1024,0.0,0.0,0.0,0.0,"[-0.25099555788246, 0.25099555788246]","Hoeffding union 95%, untruncated",330,305,0.00019354899995960295,0.0002309874107595533,0.0,0.0,0.13459396176040173,0.08114301785826683,0.09641284495592117,1034,1044,1054
39286,256,0.0,0.0,0.0,0.0,"[-0.4524985259198726, 0.4524985259198726]","Hoeffding union 95%, untruncated",99,95,0.0001833447313401848,0.00020734083955176175,0.0,0.0,0.03811955824494362,0.03126474842429161,0.04500616528093815,266,276,286
39286,1024,0.0,0.0,0.0,0.0,"[-0.2572088209928459, 0.2572088209928459]","Hoeffding union 95%, untruncated",313,291,0.00021042150910943747,0.00024860442499630153,0.0,0.0,0.13846885971724987,0.07784864492714405,0.09426348097622395,1034,1044,1054
39367,256,0.72,0.72,0.0013530201342281877,0.20295302013422817,"[0.21661704357548528, 1.2233829564245147]","Hoeffding union 95%, untruncated",32,150,0.00018663002992980182,0.00021262411610223353,0.0,0.25,0.0380864292383194,0.029891347512602806,0.043983686715364456,266,276,286
39367,1024,0.7283236994219653,0.7283236994219653,0.00038198511251403097,0.19825027339478207,"[0.34070493363501503, 1.1159424652089156]","Hoeffding union 95%, untruncated",33,519,0.00020520159159787,0.00024693907471373677,0.0,0.20535714285714285,0.13500652462244034,0.10452747158706188,0.12084602564573288,1034,1044,1054
39449,256,0.0,0.0,0.0,0.0,"[-0.46990349985880175, 0.46990349985880175]","Hoeffding union 95%, untruncated",92,88,0.00018383082351647317,0.00020947365555912256,0.0,0.0,0.035481275990605354,0.0324148777872324,0.046288592740893364,266,276,286
39449,1024,0.0,0.0,0.0,0.0,"[-0.25078474282661023, 0.25078474282661023]","Hoeffding union 95%, untruncated",334,304,0.00018687578267417848,0.0002305399684701115,0.0,0.0,0.13282068073749542,0.07787094451487064,0.09331571497023106,1034,1044,1054
39530,256,0.07971014492753623,0.07971014492753623,0.0005354484505340686,0.07389188617370147,"[-0.4339631970109974, 0.5933834868660699]","Hoeffding union 95%, untruncated",32,138,0.00019071009592153132,0.0002324830275028944,0.0,0.07316468253968254,0.03833681903779507,0.031640442088246346,0.04700368829071522,266,276,286
39530,1024,0.0735009671179884,0.0735009671179884,0.0001319739824626139,0.06823054893317139,"[-0.31055134654754046, 0.4575532807835172]","Hoeffding union 95%, untruncated",34,517,0.00019916996825486422,0.00024517980637028813,0.0,0.05952380952380952,0.1338122058659792,0.10053520277142525,0.1167792696505785,1034,1044,1054
39611,256,0.0,0.0,0.0,0.0,"[-0.4818493411418885, 0.4818493411418885]","Hoeffding union 95%, untruncated",89,83,0.00018593130516819656,0.0002262284397147596,0.0,0.0,0.03560402803122997,0.030025847256183624,0.04503215476870537,266,276,286
39611,1024,0.0,0.0,0.0,0.0,"[-0.2542693865540843, 0.2542693865540843]","Hoeffding union 95%, untruncated",322,297,0.00019601383246481419,0.00023515528300777078,0.0,0.0,0.13313955999910831,0.08119466714560986,0.09674650616943836,1034,1044,1054
39692,256,0.0,0.0,0.0,0.0,"[-0.4807983058685593, 0.4807983058685593]","Hoeffding union 95%, untruncated",88,84,0.00018826770246960223,0.00021402392303571105,0.0,0.0,0.034767717123031616,0.030275801196694374,0.044438501819968224,266,276,286
39692,1024,0.0,0.0,0.0,0.0,"[-0.253566114816805, 0.253566114816805]","Hoeffding union 95%, untruncated",323,299,0.00019691252964548767,0.00023485423298552632,0.0,0.0,0.13398311473429203,0.08041075244545937,0.09593237191438675,1034,1044,1054
39773,256,0.0,0.0,0.0,0.0,"[-0.4967047655537587, 0.4967047655537587]","Hoeffding union 95%, untruncated",84,78,0.00018876823014579713,0.00024204514920711517,0.0,0.0,0.03487946279346943,0.027470512315630913,0.04352984577417374,266,276,286
39773,1024,0.0,0.0,0.0,0.0,"[-0.2537617588313668, 0.2537617588313668]","Hoeffding union 95%, untruncated",326,297,0.0001943327661138028,0.0002394452749285847,0.0,0.0,0.13451076112687588,0.08082943595945835,0.0972386784851551,1034,1044,1054
