origin,retention,N,method,device,conditioning_setup_seconds,sampling_seconds,residual_gather_seconds,fine_seconds,device_seconds,transfer_seconds,event_seconds,total_seconds,enclosure_seconds,compaction_seconds
31571,1.0,1024,fine_mc,cuda,0.006064923480153084,0.0019388552755117416,0.002803811803460121,0.002296188846230507,0.0022582080364227297,0.009764697402715683,0.0014438871294260025,0.025058256462216377,,
31571,1.0,1024,empirical_selective,cuda,0.006064923480153084,0.0019388552755117416,0.002803811803460121,0.0022930242121219635,,0.005579181015491486,,0.045334549620747566,0.021473050117492676,0.0030073709785938263
31571,1.0,1024,certified_fallback,cuda,0.006064923480153084,0.0019388552755117416,0.002803811803460121,0.0023047365248203278,,0.008571619167923927,,0.04533647932112217,0.021473050117492676,0.0
31571,1.0,1024,fine_mc,cpu,0.006057640537619591,0.001459432765841484,0.0033358167856931686,0.03328899294137955,0.0,0.0,0.0017125513404607773,0.04638826288282871,,
31652,0.0,256,fine_mc,cuda,0.004560759291052818,0.02652902714908123,0.001851014792919159,0.0010836068540811539,0.0010427520275115966,0.004607252776622772,0.0004454050213098526,0.039682457223534584,,
31652,0.0,256,empirical_selective,cuda,0.004560759291052818,0.02652902714908123,0.001851014792919159,0.000982595607638359,,0.004460902884602547,,0.045555587857961655,0.005426177754998207,0.0007840972393751144
31652,0.0,256,certified_fallback,cuda,0.004560759291052818,0.02652902714908123,0.001851014792919159,0.0009513963013887405,,0.005069868639111519,,0.045275039970874786,0.005426177754998207,0.0
31652,0.0,256,fine_mc,cpu,0.00505947507917881,0.027326902374625206,0.0007629562169313431,0.013136452063918114,0.0,0.0,0.00036315061151981354,0.04699565842747688,,
31652,0.0,1024,fine_mc,cuda,0.004472790285944939,0.11222402565181255,0.0025454051792621613,0.0022917669266462326,0.0022589759826660157,0.010157821699976921,0.0015186909586191177,0.1338121648877859,,
31652,0.0,1024,empirical_selective,cuda,0.004472790285944939,0.11222402565181255,0.0025454051792621613,0.0022921469062566757,,0.00970814935863018,,0.15702804550528526,0.020764052867889404,0.0029406696557998657
31652,0.0,1024,certified_fallback,cuda,0.004472790285944939,0.11222402565181255,0.0025454051792621613,0.002296755090355873,,0.005553239956498146,,0.14988364838063717,0.020764052867889404,0.0
31652,0.0,1024,fine_mc,cpu,0.004426531493663788,0.12493910454213619,0.004019727930426598,0.03532521426677704,0.0,0.0,0.0014328714460134506,0.17054131999611855,,
31652,0.15,256,fine_mc,cuda,0.005087526515126228,0.031220247969031334,0.001354580745100975,0.0010980069637298584,0.001059551954269409,0.001722540706396103,0.0004334133118391037,0.04194898530840874,,
31652,0.15,256,empirical_selective,cuda,0.005087526515126228,0.031220247969031334,0.001354580745100975,0.0010561775416135788,,0.0015856418758630753,,0.04742381349205971,0.005375875160098076,0.0007853154093027115
31652,0.15,256,certified_fallback,cuda,0.005087526515126228,0.031220247969031334,0.001354580745100975,0.0009206961840391159,,0.0018263347446918488,,0.046619364991784096,0.005375875160098076,0.0
31652,0.15,256,fine_mc,cpu,0.004917144775390625,0.03144268877804279,0.0007245969027280807,0.011805661022663116,0.0,0.0,0.0003525931388139725,0.04959327355027199,,
31652,0.15,1024,fine_mc,cuda,0.004884595051407814,0.12464653141796589,0.0033391229808330536,0.0022917967289686203,0.0022594239711761473,0.005606768652796745,0.0014893077313899994,0.14288721978664398,,
31652,0.15,1024,empirical_selective,cuda,0.004884595051407814,0.12464653141796589,0.0033391229808330536,0.002301236614584923,,0.011118195950984955,,0.17641087248921394,0.022368377074599266,0.005667610093951225
31652,0.15,1024,certified_fallback,cuda,0.004884595051407814,0.12464653141796589,0.0033391229808330536,0.002276955172419548,,0.005662610754370689,,0.16520553641021252,0.022368377074599266,0.0
31652,0.15,1024,fine_mc,cpu,0.005244169384241104,0.1907454151660204,0.002618689090013504,0.038670869544148445,0.0,0.0,0.001383669674396515,0.23909366130828857,,
31652,1.0,256,fine_mc,cuda,0.006186544895172119,0.0006329342722892761,0.0014763809740543365,0.0009870156645774841,0.0009555519819259644,0.0016330797225236893,0.0004269033670425415,0.011792212724685669,,
31652,1.0,256,empirical_selective,cuda,0.006186544895172119,0.0006329342722892761,0.0014763809740543365,0.0011535286903381348,,0.0016003511846065521,,0.01795823685824871,0.005259647965431213,0.0007355660200119019
31652,1.0,256,certified_fallback,cuda,0.006186544895172119,0.0006329342722892761,0.0014763809740543365,0.0009550359100103378,,0.0016703847795724869,,0.017009520903229713,0.005259647965431213,0.0
31652,1.0,256,fine_mc,cpu,0.007463840767741203,0.000508476048707962,0.000665564090013504,0.00705740787088871,0.0,0.0,0.0003215596079826355,0.016322733834385872,,
31652,1.0,1024,fine_mc,cuda,0.006560485810041428,0.001827610656619072,0.0025917552411556244,0.0022829845547676086,0.002251840114593506,0.005614250898361206,0.0015975907444953918,0.0210624597966671,,
31652,1.0,1024,empirical_selective,cuda,0.006560485810041428,0.001827610656619072,0.0025917552411556244,0.0022911354899406433,,0.010262899100780487,,0.051906876266002655,0.02322470396757126,0.003092002123594284
31652,1.0,1024,certified_fallback,cuda,0.006560485810041428,0.001827610656619072,0.0025917552411556244,0.0022871550172567368,,0.005626998841762543,,0.044142743572592735,0.02322470396757126,0.0
31652,1.0,1024,fine_mc,cpu,0.006157200783491135,0.0012690983712673187,0.003153342753648758,0.035892512649297714,0.0,0.0,0.001415027305483818,0.048261797055602074,,
31733,0.0,256,fine_mc,cuda,0.004245489835739136,0.027068709954619408,0.00077003613114357,0.0010197851806879044,0.0009835839867591858,0.0016572624444961548,0.0004450734704732895,0.035746749490499496,,
31733,0.0,256,empirical_selective,cuda,0.004245489835739136,0.027068709954619408,0.00077003613114357,0.000982208177447319,,0.001591140404343605,,0.04134055972099304,0.004950225353240967,0.00077083520591259
31733,0.0,256,certified_fallback,cuda,0.004245489835739136,0.027068709954619408,0.00077003613114357,0.0008931681513786316,,0.0016819052398204803,,0.040408551692962646,0.004950225353240967,0.0
31733,0.0,256,fine_mc,cpu,0.004507901147007942,0.027501381933689117,0.000707944855093956,0.01175021193921566,0.0,0.0,0.0003272742033004761,0.04514675587415695,,
31733,0.0,1024,fine_mc,cuda,0.004383493214845657,0.1131269596517086,0.0030513815581798553,0.002306876704096794,0.0022752320766448973,0.005554907023906708,0.0014557112008333206,0.13047888316214085,,
31733,0.0,1024,empirical_selective,cuda,0.004383493214845657,0.1131269596517086,0.0030513815581798553,0.002286706119775772,,0.009702660143375397,,0.15907346084713936,0.021572573110461235,0.002833900973200798
31733,0.0,1024,certified_fallback,cuda,0.004383493214845657,0.1131269596517086,0.0030513815581798553,0.002280808985233307,,0.0055579692125320435,,0.15198750235140324,0.021572573110461235,0.0
31733,0.0,1024,fine_mc,cpu,0.004179459065198898,0.17677193693816662,0.003144923597574234,0.03285124897956848,0.0,0.0,0.0013599712401628494,0.2187015786767006,,
31733,0.15,256,fine_mc,cuda,0.00503123551607132,0.026313595473766327,0.0013012327253818512,0.0010080058127641678,0.0009720960259437561,0.0017015524208545685,0.00046405382454395294,0.0363907627761364,,
31733,0.15,256,empirical_selective,cuda,0.00503123551607132,0.026313595473766327,0.0013012327253818512,0.0009466074407100677,,0.0015600528568029404,,0.04202783666551113,0.005233569070696831,0.0007100161164999008
31733,0.15,256,certified_fallback,cuda,0.00503123551607132,0.026313595473766327,0.0013012327253818512,0.0009397957473993301,,0.0018557403236627579,,0.04150880314409733,0.005233569070696831,0.0
31733,0.15,256,fine_mc,cpu,0.004906585440039635,0.031075507402420044,0.0007009971886873245,0.011893903836607933,0.0,0.0,0.00033342093229293823,0.04925726540386677,,
31733,0.15,1024,fine_mc,cuda,0.004694024100899696,0.12671742774546146,0.0034526120871305466,0.002283915877342224,0.0022523839473724367,0.004486009478569031,0.0014877710491418839,0.1437005065381527,,
31733,0.15,1024,empirical_selective,cuda,0.004694024100899696,0.12671742774546146,0.0034526120871305466,0.0022873561829328537,,0.009513802826404572,,0.17240880616009235,0.02092592418193817,0.002799171954393387
31733,0.15,1024,certified_fallback,cuda,0.004694024100899696,0.12671742774546146,0.0034526120871305466,0.0022772829979658127,,0.005523679777979851,,0.16560688614845276,0.02092592418193817,0.0
31733,0.15,1024,fine_mc,cpu,0.005254974588751793,0.18568271026015282,0.0027211587876081467,0.036940181627869606,0.0,0.0,0.0013969521969556808,0.23240117356181145,,
31733,1.0,256,fine_mc,cuda,0.007118627429008484,0.0016980934888124466,0.0010516885668039322,0.0009459443390369415,0.0009135680198669434,0.001844191923737526,0.0004877503961324692,0.013699034228920937,,
31733,1.0,256,empirical_selective,cuda,0.007118627429008484,0.0016980934888124466,0.0010516885668039322,0.001019008457660675,,0.0016567502170801163,,0.019603915512561798,0.00522981584072113,0.0007806960493326187
31733,1.0,256,certified_fallback,cuda,0.007118627429008484,0.0016980934888124466,0.0010516885668039322,0.0009481031447649002,,0.0016961339861154556,,0.018599139526486397,0.00522981584072113,0.0
31733,1.0,256,fine_mc,cpu,0.005985751748085022,0.0003844015300273895,0.0006390232592821121,0.008296018466353416,0.0,0.0,0.00032588280737400055,0.015944262966513634,,
31733,1.0,1024,fine_mc,cuda,0.0060430001467466354,0.0018188245594501495,0.0025186557322740555,0.0022785868495702744,0.0022479679584503174,0.009229674935340881,0.0014540888369083405,0.023954207077622414,,
31733,1.0,1024,empirical_selective,cuda,0.0060430001467466354,0.0018188245594501495,0.0025186557322740555,0.002285236492753029,,0.004014680162072182,,0.0482205655425787,0.026425305753946304,0.0030031297355890274
31733,1.0,1024,certified_fallback,cuda,0.0060430001467466354,0.0018188245594501495,0.0025186557322740555,0.0022873077541589737,,0.0039749592542648315,,0.04568695276975632,0.026425305753946304,0.0
31733,1.0,1024,fine_mc,cpu,0.007729431614279747,0.001495232805609703,0.004104170948266983,0.047049619257450104,0.0,0.0,0.0013554077595472336,0.062124134972691536,,
31815,0.0,256,fine_mc,cuda,0.004336167126893997,0.024408722296357155,0.0012863706797361374,0.0011548493057489395,0.001113055944442749,0.0018269307911396027,0.00044114328920841217,0.034037938341498375,,
31815,0.0,256,empirical_selective,cuda,0.004336167126893997,0.024408722296357155,0.0012863706797361374,0.0009667966514825821,,0.0015934500843286514,,0.039711667224764824,0.005442127585411072,0.0007254350930452347
31815,0.0,256,certified_fallback,cuda,0.004336167126893997,0.024408722296357155,0.0012863706797361374,0.0009120851755142212,,0.001742122694849968,,0.038974352180957794,0.005442127585411072,0.0
31815,0.0,256,fine_mc,cpu,0.004473531618714333,0.02768583409488201,0.0007245242595672607,0.011020207777619362,0.0,0.0,0.0004017110913991928,0.046076470986008644,,
31815,0.0,1024,fine_mc,cuda,0.0048728641122579575,0.16518721543252468,0.002507127821445465,0.0022867172956466675,0.0022529919147491455,0.010272420942783356,0.0014670789241790771,0.18722294084727764,,
31815,0.0,1024,empirical_selective,cuda,0.0048728641122579575,0.16518721543252468,0.002507127821445465,0.0022845566272735596,,0.009649507701396942,,0.21066748350858688,0.02078559435904026,0.0032555125653743744
31815,0.0,1024,certified_fallback,cuda,0.0048728641122579575,0.16518721543252468,0.002507127821445465,0.00228276289999485,,0.0055999066680669785,,0.2032484319061041,0.02078559435904026,0.0
31815,0.0,1024,fine_mc,cpu,0.004700623452663422,0.17136717773973942,0.002637408673763275,0.03892343305051327,0.0,0.0,0.001511741429567337,0.21956169791519642,,
31815,0.15,256,fine_mc,cuda,0.005009785294532776,0.02879817970097065,0.0013049189001321793,0.0010097566992044449,0.0009733759760856629,0.0016717016696929932,0.00043463334441185,0.03880765102803707,,
31815,0.15,256,empirical_selective,cuda,0.005009785294532776,0.02879817970097065,0.0013049189001321793,0.0009387359023094177,,0.0015759821981191635,,0.04443618096411228,0.005161875858902931,0.0006531514227390289
31815,0.15,256,certified_fallback,cuda,0.005009785294532776,0.02879817970097065,0.0013049189001321793,0.0009275171905755997,,0.001765381544828415,,0.04380938597023487,0.005161875858902931,0.0
31815,0.15,256,fine_mc,cpu,0.005068397149443626,0.034559063613414764,0.0013904925435781479,0.01214185543358326,0.0,0.0,0.000436931848526001,0.053926726803183556,,
31815,0.15,1024,fine_mc,cuda,0.004788463935256004,0.17572814039885998,0.002513488754630089,0.0023021958768367767,0.0022611520290374758,0.006125511601567268,0.001457858830690384,0.19351374357938766,,
31815,0.15,1024,empirical_selective,cuda,0.004788463935256004,0.17572814039885998,0.002513488754630089,0.0023169759660959244,,0.010217608883976936,,0.22376160696148872,0.022487737238407135,0.0035182852298021317
31815,0.15,1024,certified_fallback,cuda,0.004788463935256004,0.17572814039885998,0.002513488754630089,0.0022896360605955124,,0.005608288571238518,,0.21545211039483547,0.022487737238407135,0.0
31815,0.15,1024,fine_mc,cpu,0.0050762370228767395,0.19187777303159237,0.0026771780103445053,0.040775006636977196,0.0,0.0,0.0014116708189249039,0.24223079904913902,,
31815,1.0,256,fine_mc,cuda,0.005975872278213501,0.001445019617676735,0.0007506757974624634,0.0010845977813005447,0.001051743984222412,0.001420881599187851,0.0004543345421552658,0.01161804236471653,,
31815,1.0,256,empirical_selective,cuda,0.005975872278213501,0.001445019617676735,0.0007506757974624634,0.0009411163628101349,,0.001161007210612297,,0.018099475651979446,0.0062496233731508255,0.0007009562104940414
31815,1.0,256,certified_fallback,cuda,0.005975872278213501,0.001445019617676735,0.0007506757974624634,0.0010155662894248962,,0.0013797394931316376,,0.018122369423508644,0.0062496233731508255,0.0
31815,1.0,256,fine_mc,cpu,0.005958952009677887,0.0003712829202413559,0.0006505176424980164,0.006488272920250893,0.0,0.0,0.0003313440829515457,0.015054496005177498,,
31815,1.0,1024,fine_mc,cuda,0.0060147494077682495,0.0018182620406150818,0.002420704811811447,0.002300448715686798,0.0022645440101623534,0.011943137273192406,0.001484239473938942,0.026562167331576347,,
31815,1.0,1024,empirical_selective,cuda,0.0060147494077682495,0.0018182620406150818,0.002420704811811447,0.002312207594513893,,0.004008699208498001,,0.04528062604367733,0.023211902007460594,0.003232492133975029
31815,1.0,1024,certified_fallback,cuda,0.0060147494077682495,0.0018182620406150818,0.002420704811811447,0.0022797957062721252,,0.0045537203550338745,,0.04237733408808708,0.023211902007460594,0.0
31815,1.0,1024,fine_mc,cpu,0.007868414744734764,0.0014346186071634293,0.0067846886813640594,0.044681863859295845,0.0,0.0,0.0013474393635988235,0.06252953223884106,,
31896,0.0,256,fine_mc,cuda,0.004218738526105881,0.023948168382048607,0.0013286806643009186,0.0010236594825983047,0.000986624002456665,0.0017372705042362213,0.00044855475425720215,0.03324975073337555,,
31896,0.0,256,empirical_selective,cuda,0.004218738526105881,0.023948168382048607,0.0013286806643009186,0.0011287163943052292,,0.001589663326740265,,0.039271414279937744,0.00538993626832962,0.0007192157208919525
31896,0.0,256,certified_fallback,cuda,0.004218738526105881,0.023948168382048607,0.0013286806643009186,0.0009070355445146561,,0.0017920415848493576,,0.03840978629887104,0.00538993626832962,0.0
31896,0.0,256,fine_mc,cpu,0.004297520965337753,0.02670634724199772,0.0007756948471069336,0.011521322652697563,0.0,0.0,0.00033739209175109863,0.045695142820477486,,
